d,q,gamma,v,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,concurrence,diqkd_rate_raw,chsh_valid,entangled,chsh_violating,shared_p,p
0.046,0.046,0.046,0.7,2,4.851107551510526e-01,-4.851107551510526e-01,5.631935279559110e-01,2.184032360220444e-01,1.482526134663672e+00,1.486632967069747e+00,2.667075191290081e-01,,False,True,False,True,0.046
0.046,0.046,0.046,0.8,1,5.544122916012029e-01,-5.544122916012029e-01,6.436350065151994e-01,1.781824967424000e-01,1.694294737360658e+00,1.698986769448565e+00,3.762297948588026e-01,,False,True,False,True,0.046
0.046,0.046,0.046,0.8,2,5.544122916012029e-01,-5.544122916012029e-01,6.433834037703110e-01,1.783082981148443e-01,1.693938917346507e+00,1.698605537875781e+00,3.761039934863584e-01,,False,True,False,True,0.046
0.046,0.046,0.046,0.85,1,5.890630598262779e-01,-5.890630598262779e-01,6.837299444224000e-01,1.581350277888000e-01,1.800001128702077e+00,1.804973047279937e+00,4.309280320374779e-01,,False,True,False,True,0.046
0.046,0.046,0.046,0.85,2,5.890630598262780e-01,-5.890630598262780e-01,6.834783416775108e-01,1.582608291612444e-01,1.799645308687924e+00,1.804591845259351e+00,4.308022306650334e-01,,False,True,False,True,0.046
0.046,0.046,0.046,0.9,1,6.237138280513533e-01,-6.237138280513533e-01,7.238248823295996e-01,1.380875588352000e-01,1.905707520043494e+00,1.910959339789240e+00,4.856262692161532e-01,,False,True,False,True,0.046
0.046,0.046,0.046,0.9,2,6.237138280513533e-01,-6.237138280513533e-01,7.235732795847110e-01,1.382133602076444e-01,1.905351700029342e+00,1.910578164045059e+00,4.855004678437088e-01,,False,True,False,True,0.046
0.046,0.046,0.046,0.95,1,6.583645962764284e-01,-6.583645962764284e-01,7.639198202367997e-01,1.180400898815999e-01,2.011413911384911e+00,2.016945644662592e+00,5.403245063948283e-01,-5.154280853097377e-01,True,True,True,True,0.046
0.046,0.046,0.046,0.95,2,6.583645962764285e-01,-6.583645962764285e-01,7.636682174919105e-01,1.181658912540444e-01,2.011058091370759e+00,2.016564492435089e+00,5.401987050223838e-01,-5.160520682320406e-01,True,True,True,True,0.046
0.046,0.046,0.046,1.0,1,6.930153645015037e-01,-6.930153645015037e-01,8.040147581439995e-01,9.799262092799996e-02,2.117120302726328e+00,2.122931960048184e+00,5.950227435735034e-01,-3.738044507094923e-01,True,True,True,True,0.046
0.046,0.046,0.046,1.0,2,6.930153645015036e-01,-6.930153645015036e-01,8.037631553991105e-01,9.811842230044442e-02,2.116764482712176e+00,2.122550828990709e+00,5.948969422010588e-01,-3.744906265498309e-01,True,True,True,True,0.046
0.047,0.047,0.047,0.5,1,3.436429381368638e-01,-3.436429381368638e-01,4.011823881608889e-01,2.994088059195554e-01,1.053342078049248e+00,1.056480529876080e+00,4.423413221730826e-02,,False,True,False,True,0.047
0.047,0.047,0.047,0.5,2,3.436429381368639e-01,-3.436429381368639e-01,4.009142018159998e-01,2.995428990919999e-01,1.052962805283062e+00,1.056073228803944e+00,4.410003904486381e-02,,False,True,False,True,0.047
0.047,0.047,0.047,0.6,1,4.123715257642367e-01,-4.123715257642367e-01,4.809770657930663e-01,2.595114671034666e-01,1.263385694107240e+00,1.267105698953378e+00,1.528600586607698e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.6,2,4.123715257642367e-01,-4.123715257642367e-01,4.807088794481774e-01,2.596455602759111e-01,1.263006421341055e+00,1.266698546681801e+00,1.527259654883255e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.7,1,4.811001133916093e-01,-4.811001133916093e-01,5.607717434252439e-01,2.196141282873777e-01,1.473429310165233e+00,1.477731054461003e+00,2.614859851042313e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.7,2,4.811001133916094e-01,-4.811001133916094e-01,5.605035570803553e-01,2.197482214598221e-01,1.473050037399048e+00,1.477324008611720e+00,2.613518919317870e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.8,1,5.498287010189821e-01,-5.498287010189821e-01,6.405664210574217e-01,1.797167894712888e-01,1.683472926223226e+00,1.688356526626453e+00,3.701119115476929e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.8,2,5.498287010189822e-01,-5.498287010189822e-01,6.402982347125331e-01,1.798508826437332e-01,1.683093653457042e+00,1.687949560668455e+00,3.699778183752487e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.85,1,5.841929948326686e-01,-5.841929948326686e-01,6.804637598735108e-01,1.597681200632444e-01,1.788494734252223e+00,1.793669293613243e+00,4.244248747694240e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.85,2,5.841929948326686e-01,-5.841929948326686e-01,6.801955735286218e-01,1.599022132356888e-01,1.788115461486038e+00,1.793262360570246e+00,4.242907815969795e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.9,1,6.185572886463548e-01,-6.185572886463548e-01,7.203610986895997e-01,1.398194506551999e-01,1.893516542281219e+00,1.898982076632444e+00,4.787378379911547e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.9,2,6.185572886463551e-01,-6.185572886463551e-01,7.200929123447106e-01,1.399535438276443e-01,1.893137269515035e+00,1.898575172856337e+00,4.786037448187104e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.95,1,6.529215824600412e-01,-6.529215824600412e-01,7.602584375056886e-01,1.198707812471555e-01,1.998538350310216e+00,2.004294873156857e+00,5.330508012128854e-01,,False,True,False,True,0.047
0.047,0.047,0.047,0.95,2,6.529215824600412e-01,-6.529215824600412e-01,7.599902511607994e-01,1.200048744195999e-01,1.998159077544031e+00,2.003887995574183e+00,5.329167080404409e-01,,False,True,False,True,0.047
0.047,0.047,0.047,1.0,1,6.872858762737276e-01,-6.872858762737276e-01,8.001557763217773e-01,9.992211183911104e-02,2.103560158339213e+00,2.109607681163919e+00,5.873637644346162e-01,-3.906935362584570e-01,True,True,True,True,0.047
0.047,0.047,0.047,1.0,2,6.872858762737277e-01,-6.872858762737277e-01,7.998875899768882e-01,1.000562050115555e-01,2.103180885573027e+00,2.109200827161207e+00,5.872296712621718e-01,-3.914172237272836e-01,True,True,True,True,0.047
0.048,0.048,0.048,0.5,1,3.407968023183356e-01,-3.407968023183356e-01,3.993086545919994e-01,3.003456727039998e-01,1.046667174748932e+00,1.049933068538134e+00,4.045112961433533e-02,,False,True,False,True,0.048
0.048,0.048,0.048,0.5,2,3.407968023183358e-01,-3.407968023183358e-01,3.990231797759998e-01,3.004884101119998e-01,1.046263452392429e+00,1.049498848915906e+00,4.030839220633564e-02,,False,True,False,True,0.048
0.048,0.048,0.048,0.6,1,4.089561627820028e-01,-4.089561627820028e-01,4.787095855103998e-01,2.606452072447998e-01,1.255348940089178e+00,1.259218821868413e+00,1.483109555372026e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.6,2,4.089561627820029e-01,-4.089561627820029e-01,4.784241106943997e-01,2.607879446527999e-01,1.254945217732674e+00,1.258784767577217e+00,1.481682181292027e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.7,1,4.771155232456700e-01,-4.771155232456700e-01,5.581105164287995e-01,2.209447417855999e-01,1.464030705429422e+00,1.468504778433371e+00,2.561707814600698e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.7,2,4.771155232456699e-01,-4.771155232456699e-01,5.578250416127990e-01,2.210874791935999e-01,1.463626983072919e+00,1.468070842394617e+00,2.560280440520694e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.8,1,5.452748837093372e-01,-5.452748837093372e-01,6.375114473471988e-01,1.812442763263997e-01,1.672712470769667e+00,1.677790862179135e+00,3.640306073829366e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.8,2,5.452748837093371e-01,-5.452748837093371e-01,6.372259725311994e-01,1.813870137343998e-01,1.672308748413164e+00,1.677357014916698e+00,3.638878699749368e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.85,1,5.793545639411706e-01,-5.793545639411706e-01,6.772119128063996e-01,1.613940435967999e-01,1.777053353439790e+00,1.782433937745090e+00,4.179605203443704e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.85,2,5.793545639411705e-01,-5.793545639411705e-01,6.769264379903996e-01,1.615367810047999e-01,1.776649631083287e+00,1.782000127059293e+00,4.178177829363703e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.9,1,6.134342441730042e-01,-6.134342441730042e-01,7.169123782655996e-01,1.415438108671999e-01,1.881394236109913e+00,1.887077030790787e+00,4.718904333058040e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.9,2,6.134342441730041e-01,-6.134342441730041e-01,7.166269034495991e-01,1.416865482751999e-01,1.880990513753409e+00,1.886643252628186e+00,4.717476958978036e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.95,1,6.475139244048378e-01,-6.475139244048378e-01,7.566128437247988e-01,1.216935781375999e-01,1.985735118780034e+00,1.991720138561119e+00,5.258203462672372e-01,,False,True,False,True,0.048
0.048,0.048,0.048,0.95,2,6.475139244048377e-01,-6.475139244048377e-01,7.563273689087993e-01,1.218363155455999e-01,1.985331396423531e+00,1.991286389506704e+00,5.256776088592373e-01,,False,True,False,True,0.048
0.048,0.048,0.048,1.0,1,6.815936046366713e-01,-6.815936046366713e-01,7.963133091839995e-01,1.018433454079999e-01,2.090076001450157e+00,2.096363258851083e+00,5.797502592286710e-01,-4.073130420618658e-01,True,True,True,True,0.048
0.048,0.048,0.048,1.0,2,6.815936046366715e-01,-6.815936046366715e-01,7.960278343679992e-01,1.019860828159999e-01,2.089672279093654e+00,2.095929536000882e+00,5.796075218206711e-01,-4.080753473219829e-01,True,True,True,True,0.048
0.049,0.049,0.049,0.5,1,3.379691858337812e-01,-3.379691858337812e-01,3.974441607119996e-01,3.012779196440000e-01,1.040031528635228e+00,1.043427106140558e+00,3.669126618978097e-02,,False,True,False,True,0.049
0.049,0.049,0.049,0.5,2,3.379691858337812e-01,-3.379691858337812e-01,3.971406785804447e-01,3.014296607097777e-01,1.039602340088845e+00,1.042964791652115e+00,3.653952512400349e-02,,False,True,False,True,0.049
0.049,0.049,0.049,0.6,1,4.055630230005375e-01,-4.055630230005375e-01,4.764527928543992e-01,2.617736035728000e-01,1.247358729009622e+00,1.251381044197317e+00,1.437894194277372e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.6,2,4.055630230005374e-01,-4.055630230005374e-01,4.761493107228438e-01,2.619253446385778e-01,1.246929540463238e+00,1.250918913003035e+00,1.436376783619593e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.7,1,4.731568601672936e-01,-4.731568601672936e-01,5.554614249967997e-01,2.222692875015999e-01,1.454685929384016e+00,1.459335203416744e+00,2.508875726656935e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.7,2,4.731568601672935e-01,-4.731568601672935e-01,5.551579428652442e-01,2.224210285673777e-01,1.454256740837633e+00,1.458873203331587e+00,2.507358315999156e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.8,1,5.407506973340499e-01,-5.407506973340499e-01,6.344700571391996e-01,1.827649714304000e-01,1.662013129758410e+00,1.667289501044711e+00,3.579857259036497e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.8,2,5.407506973340499e-01,-5.407506973340499e-01,6.341665750076442e-01,1.829167124961777e-01,1.661583941212027e+00,1.666827599392555e+00,3.578339848378720e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.85,1,5.745476159174280e-01,-5.745476159174280e-01,6.739743732104001e-01,1.630128133947999e-01,1.765676729945608e+00,1.771266686527754e+00,4.115348025226280e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.85,2,5.745476159174279e-01,-5.745476159174279e-01,6.736708910788444e-01,1.631645544605779e-01,1.765247541399224e+00,1.770804825432057e+00,4.113830614568501e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.9,1,6.083445345008061e-01,-6.083445345008061e-01,7.134786892815996e-01,1.432606553592000e-01,1.869340330132805e+00,1.875243891034968e+00,4.650838791416059e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.9,2,6.083445345008063e-01,-6.083445345008063e-01,7.131752071500439e-01,1.434123964249778e-01,1.868911141586421e+00,1.874782066001817e+00,4.649321380758282e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.95,1,6.421414530841842e-01,-6.421414530841842e-01,7.529830053527997e-01,1.235084973235999e-01,1.973003930320002e+00,1.979221111568086e+00,5.186329557605841e-01,,False,True,False,True,0.049
0.049,0.049,0.049,0.95,2,6.421414530841844e-01,-6.421414530841844e-01,7.526795232212438e-01,1.236602383893777e-01,1.972574741773618e+00,1.978759318811286e+00,5.184812146948062e-01,,False,True,False,True,0.049
0.049,0.049,0.049,1.0,1,6.759383716675623e-01,-6.759383716675623e-01,7.924873214239995e-01,1.037563392880000e-01,2.076667530507198e+00,2.083198345727435e+00,5.721820323795621e-01,-4.236691442361683e-01,True,True,True,True,0.049
0.049,0.049,0.049,1.0,2,6.759383716675623e-01,-6.759383716675623e-01,7.921838392924437e-01,1.039080803537778e-01,2.076238341960814e+00,2.082736582027321e+00,5.720302913137842e-01,-4.244711754684890e-01,True,True,True,True,0.049
0.05,0.05,0.05,0.5,1,3.351599999999996e-01,-3.351599999999996e-01,3.955888888888884e-01,3.022055555555553e-01,1.033434989355735e+00,1.036962476876276e+00,3.295444444444384e-02,,False,True,False,True,0.05
0.05,0.05,0.05,0.5,2,3.351599999999997e-01,-3.351599999999997e-01,3.952666666666664e-01,3.023666666666664e-01,1.032979298318971e+00,1.036470864767124e+00,3.279333333333295e-02,,False,True,False,True,0.05
0.05,0.05,0.05,0.6,1,4.021919999999996e-01,-4.021919999999996e-01,4.742066666666660e-01,2.628966666666666e-01,1.239414880445696e+00,1.243592163975168e+00,1.392953333333326e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.6,2,4.021919999999995e-01,-4.021919999999995e-01,4.738844444444438e-01,2.630577777777776e-01,1.238959189408931e+00,1.243100754646089e+00,1.391342222222214e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.7,1,4.692239999999995e-01,-4.692239999999995e-01,5.528244444444442e-01,2.235877777777775e-01,1.445394771535657e+00,1.450222091338162e+00,2.456362222222216e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.7,2,4.692239999999995e-01,-4.692239999999995e-01,5.525022222222218e-01,2.237488888888888e-01,1.444939080498892e+00,1.449730827066174e+00,2.454751111111104e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.8,1,5.362559999999994e-01,-5.362559999999994e-01,6.314422222222217e-01,1.842788888888886e-01,1.651374662625617e+00,1.656852169073556e+00,3.519771111111102e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.8,2,5.362559999999994e-01,-5.362559999999994e-01,6.311199999999992e-01,1.844399999999998e-01,1.650918971588852e+00,1.656361013711683e+00,3.518159999999990e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.85,1,5.697719999999995e-01,-5.697719999999995e-01,6.707511111111107e-01,1.646244444444443e-01,1.754364608170598e+00,1.760167247781629e+00,4.051475555555549e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.85,2,5.697719999999993e-01,-5.697719999999993e-01,6.704288888888880e-01,1.647855555555554e-01,1.753908917133832e+00,1.759676137294347e+00,4.049864444444433e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.9,1,6.032879999999994e-01,-6.032879999999994e-01,7.100599999999987e-01,1.449699999999998e-01,1.857354553715577e+00,1.863482347159744e+00,4.583179999999987e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.9,2,6.032879999999994e-01,-6.032879999999994e-01,7.097377777777770e-01,1.451311111111109e-01,1.856898862678813e+00,1.862991276575322e+00,4.581568888888879e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.95,1,6.368039999999995e-01,-6.368039999999995e-01,7.493688888888884e-01,1.253155555555555e-01,1.960344499260558e+00,1.966797463950538e+00,5.114884444444436e-01,,False,True,False,True,0.05
0.05,0.05,0.05,0.95,2,6.368039999999996e-01,-6.368039999999996e-01,7.490466666666659e-01,1.254766666666666e-01,1.959888808223794e+00,1.966306429080109e+00,5.113273333333326e-01,,False,True,False,True,0.05
0.05,0.05,0.05,1.0,1,6.703199999999992e-01,-6.703199999999992e-01,7.886777777777773e-01,1.056611111111110e-01,2.063334444805538e+00,2.070112595546911e+00,5.646588888888879e-01,-4.397677833016964e-01,True,True,True,True,0.05
0.05,0.05,0.05,1.0,2,6.703199999999995e-01,-6.703199999999995e-01,7.883555555555548e-01,1.058222222222221e-01,2.062878753768774e+00,2.069621592828319e+00,5.644977777777769e-01,-4.406106503086126e-01,True,True,True,True,0.05
0.051,0.051,0.051,0.5,1,3.323691564115518e-01,-3.323691564115518e-01,3.937428215120000e-01,3.031285892439997e-01,1.026877406981040e+00,1.030539015517525e+00,2.924056716755186e-02,,False,True,False,True,0.051
0.051,0.051,0.051,0.5,2,3.323691564115518e-01,-3.323691564115518e-01,3.934011125359995e-01,3.032994437320000e-01,1.026394157512796e+00,1.030016876518611e+00,2.906971267955155e-02,,False,True,False,True,0.051
0.051,0.051,0.051,0.6,1,3.988429876938621e-01,-3.988429876938621e-01,4.719711858143997e-01,2.640144070927998e-01,1.231517214482101e+00,1.235851979925779e+00,1.348285806010620e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.6,2,3.988429876938622e-01,-3.988429876938622e-01,4.716294768383996e-01,2.641852615808000e-01,1.231033965013858e+00,1.235330064809286e+00,1.346577261130620e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.7,1,4.653168189761726e-01,-4.653168189761726e-01,5.501995501167997e-01,2.249002249415999e-01,1.436157021983163e+00,1.441165204923895e+00,2.404165940345724e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.7,2,4.653168189761725e-01,-4.653168189761725e-01,5.498578411407997e-01,2.250710794295999e-01,1.435673772514919e+00,1.440643449971054e+00,2.402457395465724e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.8,1,5.317906502584829e-01,-5.317906502584829e-01,6.284279144191999e-01,1.857860427903999e-01,1.640796829484225e+00,1.646478593026469e+00,3.460046074680829e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.8,2,5.317906502584830e-01,-5.317906502584830e-01,6.280862054431998e-01,1.859568972783999e-01,1.640313580015981e+00,1.645956958331994e+00,3.458337529800830e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.85,1,5.650275658996381e-01,-5.650275658996381e-01,6.675420965704000e-01,1.662289517148000e-01,1.743116733234756e+00,1.749135330293314e+00,3.987986141848381e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.85,2,5.650275658996381e-01,-5.650275658996381e-01,6.672003875943997e-01,1.663998062027999e-01,1.742633483766511e+00,1.748613745150812e+00,3.986277596968379e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.9,1,5.982644815407931e-01,-5.982644815407931e-01,7.066562787216000e-01,1.466718606391999e-01,1.845436636985286e+00,1.851792089981954e+00,4.515926209015931e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.9,2,5.982644815407935e-01,-5.982644815407935e-01,7.063145697455999e-01,1.468427151271999e-01,1.844953387517043e+00,1.851270548902225e+00,4.514217664135934e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.95,1,6.315013971819485e-01,-6.315013971819485e-01,7.457704608728001e-01,1.271147695636000e-01,1.947756540735817e+00,1.954448868559300e+00,5.043866276183486e-01,,False,True,False,True,0.051
0.051,0.051,0.051,0.95,2,6.315013971819485e-01,-6.315013971819485e-01,7.454287518967998e-01,1.272856240515999e-01,1.947273291267574e+00,1.953927366917382e+00,5.042157731303485e-01,,False,True,False,True,0.051
0.051,0.051,0.051,1.0,1,6.647383128231037e-01,-6.647383128231037e-01,7.848846430239996e-01,1.075576784879999e-01,2.050076444486348e+00,2.057105663197511e+00,5.571806343351036e-01,-4.556146779001635e-01,True,True,True,True,0.051
0.051,0.051,0.051,1.0,2,6.647383128231036e-01,-6.647383128231036e-01,7.845429340479992e-01,1.077285329759999e-01,2.049593195018103e+00,2.056584197060310e+00,5.570097798471032e-01,-4.564994917199898e-01,True,True,True,True,0.051
0.052,0.052,0.052,0.5,1,3.295965669403307e-01,-3.295965669403307e-01,3.919059409919997e-01,3.040470295040003e-01,1.020358632004103e+00,1.024156557414298e+00,2.554953743633054e-02,,False,True,False,True,0.052
0.052,0.052,0.052,0.5,2,3.295965669403307e-01,-3.295965669403307e-01,3.915439847537782e-01,3.042280076231110e-01,1.019846748583025e+00,1.023602635666241e+00,2.536855931721982e-02,,False,True,False,True,0.052
0.052,0.052,0.052,0.6,1,3.955158803283969e-01,-3.955158803283969e-01,4.697463291903999e-01,2.651268354048001e-01,1.223665551710393e+00,1.228160291460040e+00,1.303890449235968e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.6,2,3.955158803283968e-01,-3.955158803283968e-01,4.693843729521773e-01,2.653078135239113e-01,1.223153668289313e+00,1.227606616410412e+00,1.302080668044854e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.7,1,4.614351937164630e-01,-4.614351937164630e-01,5.475867173887999e-01,2.262066413056001e-01,1.426972471416682e+00,1.432164307697676e+00,2.352285524108629e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.7,2,4.614351937164629e-01,-4.614351937164629e-01,5.472247611505779e-01,2.263876194247113e-01,1.426460587995603e+00,1.431610809146755e+00,2.350475742917519e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.8,1,5.273545071045292e-01,-5.273545071045292e-01,6.254271055871999e-01,1.872864472063999e-01,1.630279391122972e+00,1.636168500572778e+00,3.400680598981292e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.8,2,5.273545071045290e-01,-5.273545071045290e-01,6.250651493489774e-01,1.874674253255112e-01,1.629767507701891e+00,1.635615134552282e+00,3.398870817790177e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.85,1,5.603141637985622e-01,-5.603141637985622e-01,6.643472996864001e-01,1.678263501567999e-01,1.731932850976116e+00,1.738170643813654e+00,3.924878136417623e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.85,2,5.603141637985620e-01,-5.603141637985620e-01,6.639853434481779e-01,1.680073282759111e-01,1.731420967555037e+00,1.737617332403515e+00,3.923068355226510e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.9,1,5.932738204925952e-01,-5.932738204925952e-01,7.032674937856004e-01,1.483662531072000e-01,1.833586310829262e+00,1.840172811338500e+00,4.449075673853954e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.9,2,5.932738204925952e-01,-5.932738204925952e-01,7.029055375473781e-01,1.485472312263112e-01,1.833074427408182e+00,1.839619548490012e+00,4.447265892662843e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.95,1,6.262334771866284e-01,-6.262334771866284e-01,7.421876878847998e-01,1.289061560576000e-01,1.935239770682406e+00,1.942174999321164e+00,4.973273211290283e-01,,False,True,False,True,0.052
0.052,0.052,0.052,0.95,2,6.262334771866283e-01,-6.262334771866283e-01,7.418257316465778e-01,1.290871341767111e-01,1.934727887261326e+00,1.941621779937829e+00,4.971463430099172e-01,,False,True,False,True,0.052
0.052,0.052,0.052,1.0,1,6.591931338806615e-01,-6.591931338806615e-01,7.811078819840003e-01,1.094460590080000e-01,2.036893230535551e+00,2.044177204699180e+00,5.497470748726616e-01,-4.712153374476845e-01,True,True,True,True,0.052
0.052,0.052,0.052,1.0,2,6.591931338806615e-01,-6.591931338806615e-01,7.807459257457776e-01,1.096270371271111e-01,2.036381347114471e+00,2.043624024446805e+00,5.495660967535503e-01,-4.721432099797992e-01,True,True,True,True,0.052
0.053,0.053,0.053,0.5,1,3.268421437351357e-01,-3.268421437351357e-01,3.900782297608882e-01,3.049608851195553e-01,1.013878515339662e+00,1.017814938492784e+00,2.188125861557982e-02,,False,True,False,True,0.053
0.053,0.053,0.053,0.5,2,3.268421437351356e-01,-3.268421437351356e-01,3.896952519493331e-01,3.051523740253332e-01,1.013336902924472e+00,1.017227951470531e+00,2.168976970980219e-02,,False,True,False,True,0.053
0.053,0.053,0.053,0.6,1,3.922105724821628e-01,-3.922105724821628e-01,4.675320757130661e-01,2.662339621434665e-01,1.215859713228253e+00,1.220516898674253e+00,1.259766103386958e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.6,2,3.922105724821628e-01,-3.922105724821628e-01,4.671490979015104e-01,2.664254510492442e-01,1.215318100813063e+00,1.219930182980946e+00,1.257851214329180e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.7,1,4.575790012291899e-01,-4.575790012291899e-01,5.449859216652436e-01,2.275070391673776e-01,1.417840911116844e+00,1.423219163978926e+00,2.300719620618117e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.7,2,4.575790012291898e-01,-4.575790012291898e-01,5.446029438536881e-01,2.276985280731554e-01,1.417299298701654e+00,1.422632642420391e+00,2.298804731560339e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.8,1,5.229474299762171e-01,-5.229474299762171e-01,6.224397676174216e-01,1.887801161912888e-01,1.619822109005436e+00,1.625921620288457e+00,3.341673137849279e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.8,2,5.229474299762171e-01,-5.229474299762171e-01,6.220567898058659e-01,1.889716050970666e-01,1.619280496590246e+00,1.625335244510879e+00,3.339758248791501e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.85,1,5.556316443497306e-01,-5.556316443497306e-01,6.611666905935110e-01,1.694166547032445e-01,1.720812707949732e+00,1.727272899055805e+00,3.862149896464860e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.85,2,5.556316443497306e-01,-5.556316443497306e-01,6.607837127819549e-01,1.696081436090221e-01,1.720271095534541e+00,1.726686583350540e+00,3.860235007407080e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.9,1,5.883158587232444e-01,-5.883158587232444e-01,6.998936135695994e-01,1.500531932151999e-01,1.821803306894028e+00,1.828624204084350e+00,4.382626655080442e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.9,2,5.883158587232440e-01,-5.883158587232440e-01,6.995106357580444e-01,1.502446821209776e-01,1.821261694478838e+00,1.828037941798683e+00,4.380711766022662e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.95,1,6.210000730967576e-01,-6.210000730967576e-01,7.386205365456878e-01,1.306897317271554e-01,1.922793905838322e+00,1.929975531236827e+00,4.903103413696016e-01,,False,True,False,True,0.053
0.053,0.053,0.053,0.95,2,6.210000730967578e-01,-6.210000730967578e-01,7.382375587341321e-01,1.308812206329333e-01,1.922252293423132e+00,1.929389316765188e+00,4.901188524638238e-01,,False,True,False,True,0.053
0.053,0.053,0.053,1.0,1,6.536842874702714e-01,-6.536842874702714e-01,7.773474595217768e-01,1.113262702391110e-01,2.023784504782618e+00,2.031326877201674e+00,5.423580172311597e-01,-4.865750738251637e-01,True,True,True,True,0.053
0.053,0.053,0.053,1.0,2,6.536842874702713e-01,-6.536842874702713e-01,7.769644817102215e-01,1.115177591448888e-01,2.023242892367428e+00,2.030740705776835e+00,5.421665283253820e-01,-4.875471174654886e-01,True,True,True,True,0.053
0.054,0.054,0.054,0.5,1,3.241057992212479e-01,-3.241057992212479e-01,3.882596702719997e-01,3.058701648639999e-01,1.007436908323628e+00,1.011513995253779e+00,1.823563435724773e-02,,False,True,False,True,0.054
0.054,0.054,0.054,0.5,2,3.241057992212479e-01,-3.241057992212479e-01,3.878548828159999e-01,3.060725585919999e-01,1.006864452413474e+00,1.010892633691743e+00,1.803324062924783e-02,,False,True,False,True,0.054
