d,q,gamma,v,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,concurrence,diqkd_rate_raw,chsh_valid,entangled,chsh_violating,shared_p,p
0.07,0.07,0.07,0.82,1,4.636486526293331e-01,-4.636486526293331e-01,5.879087167999997e-01,2.060456415999999e-01,1.487126693460337e+00,1.497473515457844e+00,2.576030110293329e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.82,2,4.636486526293330e-01,-4.636486526293330e-01,5.870367345777772e-01,2.064816327111111e-01,1.485893524375522e+00,1.496104542909666e+00,2.571670199182216e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.84,1,4.749571563519995e-01,-4.749571563519995e-01,6.021284415999995e-01,1.989357791999998e-01,1.523229060460451e+00,1.533809584731588e+00,2.760213771519993e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.84,2,4.749571563519996e-01,-4.749571563519996e-01,6.012564593777777e-01,1.993717703111110e-01,1.521995891375638e+00,1.532440707255558e+00,2.755853860408884e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.86,1,4.862656600746665e-01,-4.862656600746665e-01,6.163481663999999e-01,1.918259167999999e-01,1.559331427460568e+00,1.570145667627680e+00,2.944397432746665e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.86,2,4.862656600746663e-01,-4.862656600746663e-01,6.154761841777773e-01,1.922619079111109e-01,1.558098258375752e+00,1.568776880831545e+00,2.940037521635549e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.88,1,4.975741637973331e-01,-4.975741637973331e-01,6.305678911999998e-01,1.847160543999999e-01,1.595433794460682e+00,1.606481763221768e+00,3.128581093973330e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.88,2,4.975741637973330e-01,-4.975741637973330e-01,6.296959089777772e-01,1.851520455111111e-01,1.594200625375866e+00,1.605113063010783e+00,3.124221182862216e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.9,1,5.088826675199997e-01,-5.088826675199997e-01,6.447876159999991e-01,1.776061919999999e-01,1.631536161460796e+00,1.642817870671284e+00,3.312764755199992e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.9,2,5.088826675199998e-01,-5.088826675199998e-01,6.439156337777775e-01,1.780421831111110e-01,1.630302992375982e+00,1.641449253221930e+00,3.308404844088885e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.92,1,5.201911712426665e-01,-5.201911712426665e-01,6.590073407999997e-01,1.704963295999999e-01,1.667638528460912e+00,1.679153989206593e+00,3.496948416426663e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.92,2,5.201911712426663e-01,-5.201911712426663e-01,6.581353585777772e-01,1.709323207111111e-01,1.666405359376096e+00,1.677785450943137e+00,3.492588505315549e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.94,1,5.314996749653327e-01,-5.314996749653327e-01,6.732270655999990e-01,1.633864671999998e-01,1.703740895461025e+00,1.715490118123260e+00,3.681132077653322e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.94,2,5.314996749653328e-01,-5.314996749653328e-01,6.723550833777773e-01,1.638224583111111e-01,1.702507726376211e+00,1.714121655696809e+00,3.676772166542214e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.96,1,5.428081786879997e-01,-5.428081786879997e-01,6.874467903999999e-01,1.562766048000000e-01,1.739843262461142e+00,1.751826256775306e+00,3.865315738879996e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.96,2,5.428081786879996e-01,-5.428081786879996e-01,6.865748081777775e-01,1.567125959111110e-01,1.738610093376326e+00,1.750457867045003e+00,3.860955827768883e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.98,1,5.541166824106663e-01,-5.541166824106663e-01,7.016665151999991e-01,1.491667423999999e-01,1.775945629461255e+00,1.788162404569243e+00,4.049499400106658e-01,,False,True,False,True,0.07
0.07,0.07,0.07,0.98,2,5.541166824106664e-01,-5.541166824106664e-01,7.007945329777774e-01,1.496027335111110e-01,1.774712460376441e+00,1.786794084585400e+00,4.045139488995551e-01,,False,True,False,True,0.07
0.07,0.07,0.07,1.0,1,5.654251861333329e-01,-5.654251861333329e-01,7.158862399999995e-01,1.420568799999999e-01,1.812047996461371e+00,1.824498560958874e+00,4.233683061333327e-01,,False,True,False,True,0.07
0.07,0.07,0.07,1.0,2,5.654251861333330e-01,-5.654251861333330e-01,7.150142577777777e-01,1.424928711111110e-01,1.810814827376557e+00,1.823130307947757e+00,4.229323150222219e-01,,False,True,False,True,0.07
0.075,0.075,0.075,0.5,1,2.706665625000000e-01,-2.706665625000000e-01,3.521531249999994e-01,3.239234375000002e-01,8.808000489754720e-01,8.883067296893155e-01,0.000000000000000e+00,,False,False,False,True,0.075
0.075,0.075,0.075,0.5,2,2.706665625000000e-01,-2.706665625000000e-01,3.510843749999997e-01,3.244578125000003e-01,8.792886082306860e-01,8.866129401823702e-01,0.000000000000000e+00,,False,False,False,True,0.075
0.075,0.075,0.075,0.52,1,2.814932250000000e-01,-2.814932250000000e-01,3.660142500000004e-01,3.169928750000000e-01,9.157138528829585e-01,9.234822508829575e-01,0.000000000000000e+00,,False,False,False,True,0.075
0.075,0.075,0.075,0.52,2,2.814932250000000e-01,-2.814932250000000e-01,3.649455000000001e-01,3.175272499999999e-01,9.142024121381715e-01,9.217888124535917e-01,0.000000000000000e+00,,False,False,False,True,0.075
0.075,0.075,0.075,0.54,1,2.923198875000001e-01,-2.923198875000001e-01,3.798753750000002e-01,3.100623125000001e-01,9.506276567904431e-01,9.586578475335265e-01,0.000000000000000e+00,,False,False,False,True,0.075
0.075,0.075,0.075,0.54,2,2.923198875000001e-01,-2.923198875000001e-01,3.788066250000000e-01,3.105966875000000e-01,9.491162160456564e-01,9.569647345057253e-01,0.000000000000000e+00,,False,False,False,True,0.075
0.075,0.075,0.075,0.56,1,3.031465500000000e-01,-3.031465500000000e-01,3.937365000000002e-01,3.031317500000000e-01,9.855414606979280e-01,9.938335116288899e-01,1.480000000009252e-05,,False,True,False,True,0.075
0.075,0.075,0.075,0.56,2,3.031465500000001e-01,-3.031465500000001e-01,3.926677500000001e-01,3.036661249999999e-01,9.840300199531415e-01,9.921407010438895e-01,0.000000000000000e+00,,False,False,False,True,0.075
0.075,0.075,0.075,0.58,1,3.139732125000000e-01,-3.139732125000000e-01,4.075976249999997e-01,2.962011875000001e-01,1.020455264605412e+00,1.029009236252446e+00,1.777202499999986e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.58,2,3.139732125000000e-01,-3.139732125000000e-01,4.065288749999997e-01,2.967355625000002e-01,1.018943823860626e+00,1.027316707498395e+00,1.723764999999983e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.6,1,3.247998750000000e-01,-3.247998750000000e-01,4.214587499999999e-01,2.892706249999999e-01,1.055369068512897e+00,1.064185015402074e+00,3.552924999999990e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.6,2,3.247998750000000e-01,-3.247998750000000e-01,4.203899999999997e-01,2.898050000000002e-01,1.053857627768111e+00,1.062492749904705e+00,3.499487499999976e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.62,1,3.356265374999999e-01,-3.356265374999999e-01,4.353198749999997e-01,2.823400625000001e-01,1.090282872420382e+00,1.099360843843830e+00,5.328647499999983e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.62,2,3.356265375000000e-01,-3.356265375000000e-01,4.342511250000000e-01,2.828744375000000e-01,1.088771431675596e+00,1.097668824806471e+00,5.275209999999997e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.64,1,3.464531999999999e-01,-3.464531999999999e-01,4.491809999999996e-01,2.754095000000000e-01,1.125196676327867e+00,1.134536716992870e+00,7.104369999999971e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.64,2,3.464532000000001e-01,-3.464532000000001e-01,4.481122500000000e-01,2.759438749999999e-01,1.123685235583081e+00,1.132844929176633e+00,7.050932500000012e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.66,1,3.572798625000001e-01,-3.572798625000001e-01,4.630421250000001e-01,2.684789375000002e-01,1.160110480235353e+00,1.169712630815851e+00,8.880092500000014e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.66,2,3.572798625000000e-01,-3.572798625000000e-01,4.619733750000002e-01,2.690133125000000e-01,1.158599039490567e+00,1.168021060352783e+00,8.826655000000011e-02,,False,True,False,True,0.075
0.075,0.075,0.075,0.68,1,3.681065250000002e-01,-3.681065250000002e-01,4.769032500000002e-01,2.615483750000000e-01,1.195024284142838e+00,1.204888581750426e+00,1.065581500000003e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.68,2,3.681065250000000e-01,-3.681065250000000e-01,4.758344999999998e-01,2.620827500000001e-01,1.193512843398051e+00,1.203197215983856e+00,1.060237749999999e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.7,1,3.789331875000000e-01,-3.789331875000000e-01,4.907643750000001e-01,2.546178125000002e-01,1.229938088050322e+00,1.240064566638449e+00,1.243153750000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.7,2,3.789331875000000e-01,-3.789331875000000e-01,4.896956249999996e-01,2.551521875000001e-01,1.228426647305536e+00,1.238373393985918e+00,1.237809999999998e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.72,1,3.897598499999999e-01,-3.897598499999999e-01,5.046255000000001e-01,2.476872500000000e-01,1.264851891957807e+00,1.275240582670223e+00,1.420725999999999e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.72,2,3.897598500000000e-01,-3.897598500000000e-01,5.035567500000007e-01,2.482216250000000e-01,1.263340451213022e+00,1.273549592505271e+00,1.415382250000004e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.74,1,4.005865125000002e-01,-4.005865125000002e-01,5.184866250000000e-01,2.407566875000001e-01,1.299765695865293e+00,1.310416627337739e+00,1.598298250000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.74,2,4.005865125000000e-01,-4.005865125000000e-01,5.174178749999998e-01,2.412910625000002e-01,1.298254255120506e+00,1.308725809887507e+00,1.592954499999999e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.76,1,4.114131750000001e-01,-4.114131750000001e-01,5.323477500000001e-01,2.338261250000000e-01,1.334679499772778e+00,1.345592698395236e+00,1.775870500000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.76,2,4.114131750000001e-01,-4.114131750000001e-01,5.312790000000003e-01,2.343604999999999e-01,1.333168059027992e+00,1.343902044651441e+00,1.770526750000003e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.78,1,4.222398374999999e-01,-4.222398374999999e-01,5.462088749999996e-01,2.268955625000000e-01,1.369593303680261e+00,1.380768793825804e+00,1.953442749999997e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.78,2,4.222398374999999e-01,-4.222398374999999e-01,5.451401249999999e-01,2.274299375000000e-01,1.368081862935476e+00,1.379078295467000e+00,1.948098999999998e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.8,1,4.330665000000001e-01,-4.330665000000001e-01,5.600700000000002e-01,2.199650000000000e-01,1.404507107587748e+00,1.415944911812957e+00,2.131015000000002e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.8,2,4.330665000000001e-01,-4.330665000000001e-01,5.590012499999997e-01,2.204993750000001e-01,1.402995666842961e+00,1.414254561136449e+00,2.125671250000000e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.82,1,4.438931625000000e-01,-4.438931625000000e-01,5.739311250000001e-01,2.130344375000001e-01,1.439420911495232e+00,1.451121050716331e+00,2.308587250000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.82,2,4.438931625000000e-01,-4.438931625000000e-01,5.728623750000006e-01,2.135688125000000e-01,1.437909470750447e+00,1.449430840578319e+00,2.303243500000003e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.84,1,4.547198250000000e-01,-4.547198250000000e-01,5.877922500000001e-01,2.061038749999999e-01,1.474334715402717e+00,1.486297209050859e+00,2.486159500000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.84,2,4.547198249999999e-01,-4.547198249999999e-01,5.867234999999997e-01,2.066382500000001e-01,1.472823274657930e+00,1.484607132813635e+00,2.480815749999998e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.86,1,4.655464875000001e-01,-4.655464875000001e-01,6.016533749999999e-01,1.991733125000001e-01,1.509248519310202e+00,1.521473385468807e+00,2.663731750000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.86,2,4.655464875000002e-01,-4.655464875000002e-01,6.005846250000001e-01,1.997076874999999e-01,1.507737078565416e+00,1.519783436954066e+00,2.658388000000002e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.88,1,4.763731500000002e-01,-4.763731500000002e-01,6.155145000000000e-01,1.922427499999999e-01,1.544162323217687e+00,1.556649578744263e+00,2.841304000000002e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.88,2,4.763731499999999e-01,-4.763731499999999e-01,6.144457499999999e-01,1.927771250000000e-01,1.542650882472901e+00,1.554959752191657e+00,2.835960249999999e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.9,1,4.871998125000002e-01,-4.871998125000002e-01,6.293756249999998e-01,1.853121875000000e-01,1.579076127125172e+00,1.591825787759673e+00,3.018876250000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.9,2,4.871998124999999e-01,-4.871998124999999e-01,6.283068749999998e-01,1.858465624999999e-01,1.577564686380386e+00,1.590136077789949e+00,3.013532499999999e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.92,1,4.980264750000001e-01,-4.980264750000001e-01,6.432367500000000e-01,1.783816249999999e-01,1.613989931032657e+00,1.627002011494132e+00,3.196448500000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.92,2,4.980264750000000e-01,-4.980264750000000e-01,6.421680000000001e-01,1.789160000000000e-01,1.612478490287871e+00,1.625312413076238e+00,3.191104750000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.94,1,5.088531375000001e-01,-5.088531375000001e-01,6.570978750000001e-01,1.714510625000000e-01,1.648903734940142e+00,1.662178249013155e+00,3.374020750000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.94,2,5.088531375000001e-01,-5.088531375000001e-01,6.560291249999999e-01,1.719854374999999e-01,1.647392294195355e+00,1.660488757434821e+00,3.368677000000000e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.96,1,5.196798000000001e-01,-5.196798000000001e-01,6.709590000000001e-01,1.645205000000000e-01,1.683817538847628e+00,1.697354499459721e+00,3.551593000000002e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.96,2,5.196798000000000e-01,-5.196798000000000e-01,6.698902500000002e-01,1.650548750000000e-01,1.682306098102841e+00,1.695665110301091e+00,3.546249250000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.98,1,5.305064625000000e-01,-5.305064625000000e-01,6.848201250000001e-01,1.575899375000000e-01,1.718731342755112e+00,1.732530762046411e+00,3.729165250000001e-01,,False,True,False,True,0.075
0.075,0.075,0.075,0.98,2,5.305064625000000e-01,-5.305064625000000e-01,6.837513749999999e-01,1.581243125000001e-01,1.717219902010326e+00,1.730841471156333e+00,3.723821500000000e-01,,False,True,False,True,0.075
0.075,0.075,0.075,1.0,1,5.413331250000001e-01,-5.413331250000001e-01,6.986812499999999e-01,1.506593750000000e-01,1.753645146662597e+00,1.767707036048483e+00,3.906737500000000e-01,,False,True,False,True,0.075
0.075,0.075,0.075,1.0,2,5.413331250000000e-01,-5.413331250000000e-01,6.976125000000000e-01,1.511937500000000e-01,1.752133705917810e+00,1.766017839523164e+00,3.901393750000000e-01,,False,True,False,True,0.075
0.08,0.08,0.08,0.5,1,2.590260736000000e-01,-2.590260736000000e-01,3.441324088888891e-01,3.279337955555556e-01,8.529949061961619e-01,8.614444187579421e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.5,2,2.590260736000000e-01,-2.590260736000000e-01,3.428398933333332e-01,3.285800533333334e-01,8.511670131679165e-01,8.593804728185156e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.52,1,2.693871165440001e-01,-2.693871165440001e-01,3.576417052444443e-01,3.211791473777779e-01,8.867526637720404e-01,8.954931778412265e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.52,2,2.693871165440000e-01,-2.693871165440000e-01,3.563491896888887e-01,3.218254051555556e-01,8.849247707437953e-01,8.934297141953993e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.54,1,2.797481594880000e-01,-2.797481594880000e-01,3.711510016000000e-01,3.144244991999999e-01,9.205104213479195e-01,9.295420350379142e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.54,2,2.797481594880000e-01,-2.797481594880000e-01,3.698584860444448e-01,3.150707569777778e-01,9.186825283196751e-01,9.274790184926281e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.56,1,2.901092024320000e-01,-2.901092024320000e-01,3.846602979555557e-01,3.076698510222222e-01,9.542681789237986e-01,9.635909799473800e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.56,2,2.901092024320001e-01,-2.901092024320001e-01,3.833677824000002e-01,3.083161087999999e-01,9.524402858955541e-01,9.615283790258614e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.58,1,3.004702453760000e-01,-3.004702453760000e-01,3.981695943111114e-01,3.009152028444445e-01,9.880259364996777e-01,9.976400035888470e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.58,2,3.004702453760001e-01,-3.004702453760001e-01,3.968770787555557e-01,3.015614606222223e-01,9.861980434714326e-01,9.955777900251838e-01,0.000000000000000e+00,,False,False,False,True,0.08
0.08,0.08,0.08,0.6,1,3.108312883200000e-01,-3.108312883200000e-01,4.116788906666664e-01,2.941605546666667e-01,1.021783694075556e+00,1.031689098167094e+00,1.667073365333316e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.6,2,3.108312883200000e-01,-3.108312883200000e-01,4.103863751111110e-01,2.948068124444445e-01,1.019955801047311e+00,1.029627246483908e+00,1.602447587555550e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.62,1,3.211923312639999e-01,-3.211923312639999e-01,4.251881870222221e-01,2.874059064888890e-01,1.055541451651435e+00,1.065738256883081e+00,3.378642477511096e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.62,2,3.211923312640000e-01,-3.211923312640000e-01,4.238956714666667e-01,2.880521642666667e-01,1.053713558623190e+00,1.063676744036419e+00,3.314016699733330e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.64,1,3.315533742080000e-01,-3.315533742080000e-01,4.386974833777776e-01,2.806512583111112e-01,1.089299209227314e+00,1.099787473779740e+00,5.090211589688887e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.64,2,3.315533742080002e-01,-3.315533742080002e-01,4.374049678222220e-01,2.812975160888889e-01,1.087471316199069e+00,1.097726278858749e+00,5.025585811911121e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.66,1,3.419144171520001e-01,-3.419144171520001e-01,4.522067797333335e-01,2.738966101333333e-01,1.123056966803194e+00,1.133836743615559e+00,6.801780701866689e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.66,2,3.419144171520000e-01,-3.419144171520000e-01,4.509142641777775e-01,2.745428679111112e-01,1.121229073774948e+00,1.131775847587107e+00,6.737154924088878e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.68,1,3.522754600960001e-01,-3.522754600960001e-01,4.657160760888889e-01,2.671419619555555e-01,1.156814724379072e+00,1.167886061760273e+00,8.513349814044452e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.68,2,3.522754600960000e-01,-3.522754600960000e-01,4.644235605333334e-01,2.677882197333333e-01,1.154986831350827e+00,1.165825447250672e+00,8.448724036266669e-02,,False,True,False,True,0.08
0.08,0.08,0.08,0.7,1,3.626365030400001e-01,-3.626365030400001e-01,4.792253724444443e-01,2.603873137777779e-01,1.190572481954951e+00,1.201935424108294e+00,1.022491892622222e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.7,2,3.626365030399999e-01,-3.626365030399999e-01,4.779328568888890e-01,2.610335715555557e-01,1.188744588926706e+00,1.199875075215841e+00,1.016029314844444e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.72,1,3.729975459840000e-01,-3.729975459840000e-01,4.927346688000004e-01,2.536326656000000e-01,1.224330239530831e+00,1.235984827006436e+00,1.193648803840002e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.72,2,3.729975459840000e-01,-3.729975459840000e-01,4.914421532444446e-01,2.542789233777779e-01,1.222502346502585e+00,1.233924729139703e+00,1.187186226062223e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.74,1,3.833585889280001e-01,-3.833585889280001e-01,5.062439651555559e-01,2.468780174222223e-01,1.258087997106709e+00,1.270034267193271e+00,1.364805715057780e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.74,2,3.833585889280001e-01,-3.833585889280001e-01,5.049514495999999e-01,2.475242752000001e-01,1.256260104078464e+00,1.267974406931005e+00,1.358343137280001e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.76,1,3.937196318720001e-01,-3.937196318720001e-01,5.197532615111111e-01,2.401233692444444e-01,1.291845754682588e+00,1.304083741747992e+00,1.535962626275557e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.76,2,3.937196318719999e-01,-3.937196318719999e-01,5.184607459555555e-01,2.407696270222222e-01,1.290017861654343e+00,1.302024106717252e+00,1.529500048497777e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.78,1,4.040806748160000e-01,-4.040806748160000e-01,5.332625578666668e-01,2.333687210666666e-01,1.325603512258467e+00,1.338133248047076e+00,1.707119537493334e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.78,2,4.040806748159999e-01,-4.040806748159999e-01,5.319700423111111e-01,2.340149788444445e-01,1.323775619230222e+00,1.336073826816826e+00,1.700656959715555e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.8,1,4.144417177599999e-01,-4.144417177599999e-01,5.467718542222222e-01,2.266140728888889e-01,1.359361269834346e+00,1.372182783727396e+00,1.878276448711110e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.8,2,4.144417177600001e-01,-4.144417177600001e-01,5.454793386666665e-01,2.272603306666666e-01,1.357533376806101e+00,1.370123565715273e+00,1.871813870933333e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.82,1,4.248027607040000e-01,-4.248027607040000e-01,5.602811505777776e-01,2.198594247111111e-01,1.393119027410225e+00,1.406232346654703e+00,2.049433359928888e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.82,2,4.248027607039999e-01,-4.248027607039999e-01,5.589886350222218e-01,2.205056824888890e-01,1.391291134381979e+00,1.404173322045034e+00,2.042970782151108e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.84,1,4.351638036480001e-01,-4.351638036480001e-01,5.737904469333330e-01,2.131047765333333e-01,1.426876784986103e+00,1.440281934896566e+00,2.220590271146666e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.84,2,4.351638036480001e-01,-4.351638036480001e-01,5.724979313777780e-01,2.137510343111111e-01,1.425048891957859e+00,1.438223094568058e+00,2.214127693368891e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.86,1,4.455248465919999e-01,-4.455248465919999e-01,5.872997432888886e-01,2.063501283555556e-01,1.460634542561982e+00,1.474331546699072e+00,2.391747182364442e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.86,2,4.455248465920000e-01,-4.455248465920000e-01,5.860072277333334e-01,2.069963861333334e-01,1.458806649533738e+00,1.472272882160820e+00,2.385284604586667e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.88,1,4.558858895360000e-01,-4.558858895360000e-01,6.008090396444448e-01,1.995954801777778e-01,1.494392300137862e+00,1.508381180466675e+00,2.562904093582224e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.88,2,4.558858895360001e-01,-4.558858895360001e-01,5.995165240888891e-01,2.002417379555555e-01,1.492564407109617e+00,1.506322683801387e+00,2.556441515804447e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.9,1,4.662469324800001e-01,-4.662469324800001e-01,6.143183360000002e-01,1.928408320000000e-01,1.528150057713741e+00,1.542430834744714e+00,2.734061004800002e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.9,2,4.662469324800000e-01,-4.662469324800000e-01,6.130258204444443e-01,1.934870897777777e-01,1.526322164685495e+00,1.540372498558181e+00,2.727598427022221e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.92,1,4.766079754240000e-01,-4.766079754240000e-01,6.278276323555558e-01,1.860861838222222e-01,1.561907815289620e+00,1.576480508204205e+00,2.905217916017779e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.92,2,4.766079754240000e-01,-4.766079754240000e-01,6.265351168000000e-01,1.867324416000000e-01,1.560079922261375e+00,1.574422325580216e+00,2.898755338240000e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.94,1,4.869690183679999e-01,-4.869690183679999e-01,6.413369287111110e-01,1.793315356444445e-01,1.595665572865498e+00,1.610530199628550e+00,3.076374827235554e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.94,2,4.869690183680000e-01,-4.869690183680000e-01,6.400444131555554e-01,1.799777934222223e-01,1.593837679837253e+00,1.608472164088559e+00,3.069912249457777e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.96,1,4.973300613120000e-01,-4.973300613120000e-01,6.548462250666665e-01,1.725768874666667e-01,1.629423330441377e+00,1.644579907901907e+00,3.247531738453333e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.96,2,4.973300613120000e-01,-4.973300613120000e-01,6.535537095111108e-01,1.732231452444444e-01,1.627595437413132e+00,1.642522013368869e+00,3.241069160675554e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.98,1,5.076911042560001e-01,-5.076911042560001e-01,6.683555214222220e-01,1.658222392888889e-01,1.663181088017256e+00,1.678629631998967e+00,3.418688649671111e-01,,False,True,False,True,0.08
0.08,0.08,0.08,0.98,2,5.076911042560001e-01,-5.076911042560001e-01,6.670630058666666e-01,1.664684970666667e-01,1.661353194989011e+00,1.676571872764838e+00,3.412226071893333e-01,,False,True,False,True,0.08
0.08,0.08,0.08,1.0,1,5.180521471999999e-01,-5.180521471999999e-01,6.818648177777776e-01,1.590675911111111e-01,1.696938845593135e+00,1.712679370975960e+00,3.589845560888887e-01,,False,True,False,True,0.08
0.08,0.08,0.08,1.0,2,5.180521471999999e-01,-5.180521471999999e-01,6.805723022222223e-01,1.597138488888888e-01,1.695110952564891e+00,1.710621741672409e+00,3.583382983111111e-01,,False,True,False,True,0.08
0.085,0.085,0.085,0.5,1,2.477810260333335e-01,-2.477810260333335e-01,3.363288450000002e-01,3.318355775000001e-01,8.260561015313399e-01,8.354939349658156e-01,0.000000000000000e+00,,False,False,False,True,0.085
0.085,0.085,0.085,0.5,2,2.477810260333335e-01,-2.477810260333335e-01,3.347839794444443e-01,3.326080102777782e-01,8.238713317106297e-01,8.330084027302236e-01,0.000000000000000e+00,,False,False,False,True,0.085
0.085,0.085,0.085,0.52,1,2.576922670746668e-01,-2.576922670746668e-01,3.494929987999998e-01,3.252535006000002e-01,8.586896378730668e-01,8.684484111800724e-01,0.000000000000000e+00,,False,False,False,True,0.085
