d,q,gamma,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,diqkd_rate_raw,chsh_valid,chsh_sensitive,regime,shared_p,p
0.67,0.0,0.67,2,3.754666666666670e-03,-3.754666666666670e-03,6.346524444444446e-03,4.968267377777776e-01,1.428524146545582e-02,1.474800248192394e-02,,False,True,unmasked,True,0.67
0.68,0.0,0.68,1,2.787555555555565e-03,-2.787555555555565e-03,4.632920177777776e-01,2.683539911111110e-01,6.591360537530654e-01,9.266008076892226e-01,,False,True,unmasked,True,0.68
0.68,0.0,0.68,2,2.787555555555557e-03,-2.787555555555557e-03,4.920035555555619e-03,4.975399822222221e-01,1.090017988255973e-02,1.130968007385534e-02,,False,True,unmasked,True,0.68
0.69,0.0,0.69,1,1.984000000000001e-03,-1.984000000000001e-03,4.767150399999995e-01,2.616424799999999e-01,6.769826746629801e-01,9.534383370060199e-01,,False,True,unmasked,True,0.69
0.69,0.0,0.69,2,1.984000000000003e-03,-1.984000000000003e-03,3.662080000000012e-03,4.981689599999997e-01,7.984762910243505e-03,8.329966608912692e-03,,False,True,unmasked,True,0.69
0.7,0.0,0.7,1,1.333333333333347e-03,-1.333333333333347e-03,4.903999999999999e-01,2.548000000000000e-01,6.954159490709297e-01,9.808036251519011e-01,,False,True,unmasked,True,0.7
0.7,0.0,0.7,2,1.333333333333346e-03,-1.333333333333346e-03,2.577777777777845e-03,4.987111111111112e-01,5.531146377281606e-03,5.804383188378623e-03,,False,True,unmasked,True,0.7
0.71,0.0,0.71,1,8.248888888888963e-04,-8.248888888888963e-04,5.043392177777777e-01,2.478303911111112e-01,7.144099308720888e-01,1.008679784729286e+00,,False,True,unmasked,True,0.71
0.71,0.0,0.71,2,8.248888888888924e-04,-8.248888888888924e-04,1.673102222222278e-03,4.991634488888889e-01,3.532692908020824e-03,3.730797622502446e-03,,False,True,unmasked,True,0.71
0.72,0.0,0.72,1,4.479999999999973e-04,-4.479999999999973e-04,5.185254399999998e-01,2.407372800000000e-01,7.339392773594194e-01,1.037051267066760e+00,,False,True,unmasked,True,0.72
0.72,0.0,0.72,2,4.479999999999970e-04,-4.479999999999970e-04,9.548800000000190e-04,4.995225599999998e-01,1.983971922381928e-03,2.109502135007247e-03,,False,True,unmasked,True,0.72
0.73,0.0,0.73,1,1.920000000000064e-04,-1.920000000000064e-04,5.329518399999998e-01,2.335240800000000e-01,7.539792492236712e-01,1.065903749169475e+00,,False,True,unmasked,True,0.73
0.73,0.0,0.73,2,1.920000000000081e-04,-1.920000000000081e-04,4.307911111111895e-04,4.997846044444445e-01,8.807596358589298e-04,9.432814668218949e-04,,False,True,unmasked,True,0.73
0.74,0.0,0.74,1,4.622222222221473e-05,-4.622222222221473e-05,5.476120177777779e-01,2.261939911111112e-01,7.745057105533795e-01,1.095224039457029e+00,,False,True,unmasked,True,0.74
0.74,0.0,0.74,2,4.622222222222180e-05,-4.622222222222180e-05,1.093688888888222e-04,4.999453155555557e-01,2.200390595179624e-04,2.374703997043505e-04,,False,True,unmasked,True,0.74
0.75,0.0,0.75,1,0.000000000000000e+00,0.000000000000000e+00,5.624999999999998e-01,2.187499999999999e-01,7.954951288348657e-01,1.125000000000000e+00,,False,True,unmasked,True,0.75
0.75,0.0,0.75,2,0.000000000000000e+00,0.000000000000000e+00,0.000000000000000e+00,4.999999999999999e-01,0.000000000000000e+00,0.000000000000000e+00,,False,True,unmasked,True,0.75
0.76,0.0,0.76,1,4.266666666666640e-05,-4.266666666666640e-05,5.776102399999998e-01,2.111948799999999e-01,8.169245749522392e-01,1.155220483151683e+00,,False,True,unmasked,True,0.76
0.76,0.0,0.76,2,4.266666666666828e-05,-4.266666666666828e-05,1.129244444445510e-04,4.999435377777776e-01,2.200390595182163e-04,2.414321817617118e-04,,False,True,unmasked,True,0.76
0.77,0.0,0.77,1,1.635555555555481e-04,-1.635555555555481e-04,5.929376177777776e-01,2.035311911111110e-01,8.387717231873957e-01,1.185875280670621e+00,,False,True,unmasked,True,0.77
0.77,0.0,0.77,2,1.635555555555487e-04,-1.635555555555487e-04,4.592355555555205e-04,4.997703822222221e-01,8.807596358586410e-04,9.749824926417331e-04,,False,True,unmasked,True,0.77
0.78,0.0,0.78,1,3.520000000000009e-04,-3.520000000000009e-04,6.084774399999999e-01,1.957612799999999e-01,8.610148512200162e-01,1.216955083629554e+00,,False,True,unmasked,True,0.78
0.78,0.0,0.78,2,3.519999999999964e-04,-3.519999999999964e-04,1.050879999999921e-03,4.994745599999999e-01,1.983971922381822e-03,2.216531321141058e-03,,False,True,unmasked,True,0.78
0.79,0.0,0.79,1,5.973333333333295e-04,-5.973333333333295e-04,6.242254399999999e-01,1.878872799999999e-01,8.836328401275699e-01,1.248451451599628e+00,,False,True,unmasked,True,0.79
0.79,0.0,0.79,2,5.973333333333299e-04,-5.973333333333299e-04,1.900657777777703e-03,4.990496711111111e-01,3.532692908020671e-03,3.984623996985404e-03,,False,True,unmasked,True,0.79
0.8,0.0,0.8,1,8.888888888888887e-04,-8.888888888888887e-04,6.401777777777774e-01,1.799111111111109e-01,9.066051743853115e-01,1.280356789780021e+00,,False,True,unmasked,True,0.8
0.8,0.0,0.8,2,8.888888888888904e-04,-8.888888888888904e-04,3.022222222222343e-03,4.984888888888884e-01,5.531146377281606e-03,6.300460496593779e-03,,False,True,unmasked,True,0.8
0.81,0.0,0.81,1,1.216000000000003e-03,-1.216000000000003e-03,6.563310400000001e-01,1.718344799999999e-01,9.299119418662839e-01,1.312664332909951e+00,,False,True,unmasked,True,0.81
0.81,0.0,0.81,2,1.216000000000002e-03,-1.216000000000002e-03,4.430079999999920e-03,4.977849600000001e-01,7.984762910243326e-03,9.187875664461137e-03,,False,True,unmasked,True,0.81
0.82,0.0,0.82,1,1.568000000000001e-03,-1.568000000000001e-03,6.726822400000000e-01,1.636588800000001e-01,9.535338338413141e-01,1.345368134951051e+00,,False,True,unmasked,True,0.82
0.82,0.0,0.82,2,1.567999999999998e-03,-1.567999999999998e-03,6.139591111111203e-03,4.969302044444445e-01,1.090017988255974e-02,1.267331101356480e-02,,False,True,unmasked,True,0.82
0.83,0.0,0.83,1,1.934222222222223e-03,-1.934222222222223e-03,6.892288177777777e-01,1.553855911111111e-01,9.774521449790176e-01,1.378463063663235e+00,,False,True,unmasked,True,0.83
0.83,0.0,0.83,2,1.934222222222224e-03,-1.934222222222224e-03,8.166968888888931e-03,4.959165155555557e-01,1.428524146545589e-02,1.678577927139732e-02,,False,True,unmasked,True,0.83
0.84,0.0,0.84,1,2.304000000000000e-03,-2.304000000000000e-03,7.059686399999995e-01,1.470156799999999e-01,1.001648773345796e+00,1.411944799316813e+00,,False,True,unmasked,True,0.84
0.84,0.0,0.84,2,2.303999999999995e-03,-2.303999999999995e-03,1.052927999999997e-02,4.947353599999996e-01,1.814899862573135e-02,2.155682289377537e-02,,False,True,unmasked,True,0.84
0.85,0.0,0.85,1,2.666666666666667e-03,-2.666666666666667e-03,7.228999999999999e-01,1.385500000000000e-01,1.026106220405838e+00,1.445809836888809e+00,,False,True,unmasked,True,0.85
0.85,0.0,0.85,2,2.666666666666666e-03,-2.666666666666666e-03,1.324444444444456e-02,4.933777777777777e-01,2.250170912575873e-02,2.702046777930311e-02,,False,True,unmasked,True,0.85
0.86,0.0,0.86,1,3.011555555555553e-03,-3.011555555555553e-03,7.400216177777775e-01,1.299891911111111e-01,1.050807591021119e+00,1.480055491183088e+00,,False,True,unmasked,True,0.86
0.86,0.0,0.86,2,3.011555555555554e-03,-3.011555555555554e-03,1.633123555555549e-02,4.918343822222220e-01,2.735483752348303e-02,3.321317338859612e-02,,False,True,unmasked,True,0.86
0.87,0.0,0.87,1,3.328000000000000e-03,-3.328000000000000e-03,7.573326399999997e-01,1.213336800000000e-01,1.075736593451398e+00,1.514679904393492e+00,,False,True,unmasked,True,0.87
0.87,0.0,0.87,2,3.328000000000000e-03,-3.328000000000000e-03,1.980927999999987e-02,4.900953599999999e-01,3.272105517242358e-02,4.017378041053119e-02,,False,True,unmasked,True,0.87
0.88,0.0,0.88,1,3.605333333333336e-03,-3.605333333333336e-03,7.748326400000003e-01,1.125836800000000e-01,1.100877539354226e+00,1.549682055697638e+00,,False,True,unmasked,True,0.88
0.88,0.0,0.88,2,3.605333333333335e-03,-3.605333333333335e-03,2.369905777777773e-02,4.881504711111112e-01,3.861424022167267e-02,4.794345703008458e-02,,False,True,unmasked,True,0.88
0.89,0.0,0.89,1,3.832888888888892e-03,-3.832888888888892e-03,7.925216177777779e-01,1.037391911111111e-01,1.126215343784935e+00,1.585061772527924e+00,,False,True,unmasked,True,0.89
0.89,0.0,0.89,2,3.832888888888893e-03,-3.832888888888893e-03,2.802190222222228e-02,4.859890488888890e-01,4.504947761589534e-02,5.656564474613028e-02,,False,True,unmasked,True,0.89
0.9,0.0,0.9,1,3.999999999999995e-03,-3.999999999999995e-03,8.103999999999995e-01,9.479999999999991e-02,1.151735525196648e+00,1.620819743216375e+00,,False,True,unmasked,True,0.9
0.9,0.0,0.9,2,3.999999999999995e-03,-3.999999999999995e-03,3.279999999999991e-02,4.835999999999996e-01,5.204305909532979e-02,6.608600456980265e-02,,False,True,unmasked,True,0.9
0.91,0.0,0.91,1,4.096000000000002e-03,-4.096000000000002e-03,8.284686400000001e-01,8.576567999999997e-02,1.177424205440274e+00,1.656957530752614e+00,,False,True,unmasked,True,0.91
0.91,0.0,0.91,2,4.096000000000002e-03,-4.096000000000002e-03,3.805639111111114e-02,4.809718044444444e-01,5.961248319578845e-02,7.655236431102201e-02,,False,True,unmasked,True,0.91
0.92,0.0,0.92,1,4.110222222222223e-03,-4.110222222222224e-03,8.467288177777776e-01,7.663559111111107e-02,1.203268109764504e+00,1.693477587430160e+00,,False,True,unmasked,True,0.92
0.92,0.0,0.92,2,4.110222222222223e-03,-4.110222222222223e-03,4.381496888888886e-02,4.780925155555554e-01,6.777645524865569e-02,8.801466753786776e-02,,False,True,unmasked,True,0.92
0.93,0.0,0.93,1,4.032000000000001e-03,-4.032000000000001e-03,8.651822400000002e-01,6.740887999999996e-02,1.229254566815823e+00,1.730383270186600e+00,,False,True,unmasked,True,0.93
0.93,0.0,0.93,2,4.031999999999999e-03,-4.031999999999999e-03,5.010048000000017e-02,4.749497599999999e-01,7.655488738089056e-02,1.005249246750360e-01,,False,True,unmasked,True,0.93
0.94,0.0,0.94,1,3.850666666666665e-03,-3.850666666666665e-03,8.838310399999992e-01,5.808448000000000e-02,1.255371508638494e+00,1.767678856468287e+00,,False,True,unmasked,True,0.94
0.94,0.0,0.94,2,3.850666666666666e-03,-3.850666666666664e-03,5.693852444444442e-02,4.715307377777775e-01,8.596889851502323e-02,1.141371665968342e-01,,False,True,unmasked,True,0.94
0.95,0.0,0.95,1,3.555555555555559e-03,-3.555555555555557e-03,9.026777777777777e-01,4.866111111111117e-02,1.281607470674577e+00,1.805369560471358e+00,,False,True,unmasked,True,0.95
0.95,0.0,0.95,2,3.555555555555557e-03,-3.555555555555557e-03,6.435555555555547e-02,4.678222222222223e-01,9.604081436915943e-02,1.289074009694219e-01,,False,True,unmasked,True,0.95
0.96,0.0,0.96,1,3.136000000000002e-03,-3.136000000000002e-03,9.217254399999999e-01,3.913728000000004e-02,1.307951591763910e+00,1.843461549627975e+00,,False,True,unmasked,True,0.96
0.96,0.0,0.96,2,3.136000000000002e-03,-3.136000000000002e-03,7.237887999999990e-02,4.638105600000001e-01,1.067941674569766e-01,1.448935715075639e-01,,False,True,unmasked,True,0.96
0.97,0.0,0.97,1,2.581333333333335e-03,-2.581333333333335e-03,9.409774399999997e-01,2.951128000000002e-02,1.334393614144121e+00,1.881961961221035e+00,,False,True,unmasked,True,0.97
0.97,0.0,0.97,2,2.581333333333335e-03,-2.581333333333335e-03,8.103665777777783e-02,4.594816711111109e-01,1.182536970877263e-01,1.621555202337615e-01,,False,True,unmasked,True,0.97
0.98,0.0,0.98,1,1.880888888888889e-03,-1.880888888888889e-03,9.604376177777771e-01,1.978119111111112e-02,1.360923883450623e+00,1.920878919021877e+00,,False,True,unmasked,True,0.98
0.98,0.0,0.98,2,1.880888888888889e-03,-1.880888888888889e-03,9.035790222222223e-02,4.548210488888887e-01,1.304453493662322e-01,1.807549527621638e-01,,False,True,unmasked,True,0.98
0.99,0.0,0.99,1,1.024000000000001e-03,-1.024000000000001e-03,9.801102399999996e-01,9.944880000000007e-03,1.387533348716618e+00,1.960221549854870e+00,,False,True,unmasked,True,0.99
0.99,0.0,0.99,2,1.024000000000000e-03,-1.024000000000000e-03,1.003724800000000e-01,4.498137599999998e-01,1.433962771928924e-01,2.007554065757673e-01,,False,True,unmasked,True,0.99
