d,q,gamma,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,diqkd_rate_raw,chsh_valid,chsh_sensitive,regime,shared_p,p
0.0124,0.0124,0.0124,2,9.084222352093801e-01,-9.084222352093801e-01,9.435173940698223e-01,2.824130296508871e-02,2.619038140422850e+00,2.619508373977922e+00,4.220598027024734e-01,True,True,unmasked,True,0.0124
0.0125,0.0125,0.0125,1,9.077115429687498e-01,-9.077115429687498e-01,9.430781684027776e-01,2.846091579861110e-02,2.617411910922200e+00,2.617889743252489e+00,4.186898912682127e-01,True,True,unmasked,True,0.0125
0.0125,0.0125,0.0125,2,9.077115429687499e-01,-9.077115429687499e-01,9.430730034722226e-01,2.846349826388888e-02,2.617404606607360e+00,2.617882300728455e+00,4.186666454660100e-01,True,True,unmasked,True,0.0125
0.0126,0.0126,0.0126,1,9.070012877475698e-01,-9.070012877475698e-01,9.426340780244230e-01,2.868296098778881e-02,2.615779419719672e+00,2.616264773319936e+00,4.153075262872225e-01,True,True,unmasked,True,0.0126
0.0126,0.0126,0.0126,2,9.070012877475696e-01,-9.070012877475696e-01,9.426287884968455e-01,2.868560575157760e-02,2.615771939198034e+00,2.616257150112565e+00,4.152837779285986e-01,True,True,unmasked,True,0.0126
0.0127,0.0127,0.0127,1,9.062914693479327e-01,-9.062914693479327e-01,9.421901651981572e-01,2.890491740092076e-02,2.614147797372667e+00,2.614640728520051e+00,4.119353777933792e-01,True,True,unmasked,True,0.0127
0.0127,0.0127,0.0127,2,9.062914693479325e-01,-9.062914693479325e-01,9.421847490914268e-01,2.890762545428601e-02,2.614140137841074e+00,2.614632921718312e+00,4.119111202628048e-01,True,True,unmasked,True,0.0127
0.0128,0.0128,0.0128,1,9.055820875719971e-01,-9.055820875719971e-01,9.417464298871910e-01,2.912678505640389e-02,2.612517043549366e+00,2.613017608464609e+00,4.085733672253057e-01,True,True,unmasked,True,0.0128
0.0128,0.0128,0.0128,2,9.055820875719972e-01,-9.055820875719972e-01,9.417408852037167e-01,2.912955739814113e-02,2.612509202182798e+00,2.613009615133887e+00,4.085485938771639e-01,True,True,unmasked,True,0.0128
0.0129,0.0129,0.0129,1,9.048731422219752e-01,-9.048731422219752e-01,9.413028720547338e-01,2.934856397263279e-02,2.610887157918027e+00,2.611395412765491e+00,4.052214172285235e-01,True,True,unmasked,True,0.0129
0.0129,0.0129,0.0129,2,9.048731422219752e-01,-9.048731422219752e-01,9.412971967814687e-01,2.935140160926559e-02,2.610879131869605e+00,2.611387229947579e+00,4.051961213872813e-01,True,True,unmasked,True,0.0129
0.013,0.013,0.013,1,9.041646331001384e-01,-9.041646331001384e-01,9.408594916640000e-01,2.957025416799999e-02,2.609258140146994e+00,2.609774141034698e+00,4.018794516275140e-01,True,True,unmasked,True,0.013
0.013,0.013,0.013,2,9.041646331001385e-01,-9.041646331001385e-01,9.408536837724444e-01,2.957315811377775e-02,2.609249926547987e+00,2.609765765747790e+00,4.018536265878976e-01,True,True,unmasked,True,0.013
0.0131,0.0131,0.0131,1,9.034565600088170e-01,-9.034565600088170e-01,9.404162886782084e-01,2.979185566089592e-02,2.607629989904705e+00,2.608153792884354e+00,3.985473953986217e-01,True,True,unmasked,True,0.0131
0.0131,0.0131,0.0131,2,9.034565600088172e-01,-9.034565600088172e-01,9.404103461244162e-01,2.979482693779183e-02,2.607621585864537e+00,2.608145222123039e+00,3.985210344257881e-01,True,True,unmasked,True,0.0131
0.0132,0.0132,0.0132,1,9.027489227504016e-01,-9.027489227504016e-01,9.399732630605830e-01,3.001336846970881e-02,2.606002706859689e+00,2.606534367926708e+00,3.952251746437798e-01,True,True,unmasked,True,0.0132
0.0132,0.0132,0.0132,2,9.027489227504019e-01,-9.027489227504019e-01,9.399671837851654e-01,3.001640810741760e-02,2.605994109465944e+00,2.606525598661963e+00,3.951982709734850e-01,True,True,unmasked,True,0.0132
0.0133,0.0133,0.0133,1,9.020417211273378e-01,-9.020417211273378e-01,9.395304147743500e-01,3.023479261282479e-02,2.604376290680555e+00,2.604915865774119e+00,3.919127165650177e-01,True,True,unmasked,True,0.0133
0.0133,0.0133,0.0133,2,9.020417211273376e-01,-9.020417211273376e-01,9.395241967024783e-01,3.023790164876070e-02,2.604367496998982e+00,2.604906894953297e+00,3.918852634037839e-01,True,True,unmasked,True,0.0133
0.0134,0.0134,0.0134,1,9.013349549421332e-01,-9.013349549421332e-01,9.390877437827434e-01,3.045612810862789e-02,2.602750741036013e+00,2.603298286039078e+00,3.886099494397748e-01,True,True,unmasked,True,0.0134
0.0134,0.0134,0.0134,2,9.013349549421331e-01,-9.013349549421331e-01,9.390813848241548e-01,3.045930758792247e-02,2.602741748110534e+00,2.603289110585906e+00,3.885819399650607e-01,True,True,unmasked,True,0.0134
0.0135,0.0135,0.0135,1,9.006286239973541e-01,-9.006286239973541e-01,9.386452500490005e-01,3.067737497550000e-02,2.601126057594858e+00,2.601681628334195e+00,3.853168025969020e-01,True,True,unmasked,True,0.0135
0.0135,0.0135,0.0135,2,9.006286239973541e-01,-9.006286239973541e-01,9.386387480979996e-01,3.068062595099999e-02,2.601116862447570e+00,2.601672245148760e+00,3.852882299572621e-01,True,True,unmasked,True,0.0135
0.0136,0.0136,0.0136,1,8.999227280956223e-01,-8.999227280956223e-01,9.382029335363582e-01,3.089853323182079e-02,2.599502240025966e+00,2.600065892272191e+00,3.820332063933895e-01,True,True,unmasked,True,0.0136
0.0136,0.0136,0.0136,2,8.999227280956222e-01,-8.999227280956222e-01,9.381962864718281e-01,3.090185676408604e-02,2.599492839657157e+00,2.600056298230941e+00,3.820040637086532e-01,True,True,unmasked,True,0.0136
0.0137,0.0137,0.0137,1,8.992172670396199e-01,-8.992172670396199e-01,9.377607942080637e-01,3.111960289596789e-02,2.597879287998308e+00,2.598451077465913e+00,3.787590921918049e-01,True,True,unmasked,True,0.0137
0.0137,0.0137,0.0137,2,8.992172670396197e-01,-8.992172670396197e-01,9.377539998934610e-01,3.112300005326914e-02,2.597869679386450e+00,2.598441269421642e+00,3.787293725532195e-01,True,True,unmasked,True,0.0137
0.0138,0.0138,0.0138,1,8.985122406320885e-01,-8.985122406320885e-01,9.373188320273652e-01,3.134058398631676e-02,2.596257201180946e+00,2.596837183528332e+00,3.754943923383547e-01,True,True,unmasked,True,0.0138
0.0138,0.0138,0.0138,2,8.985122406320885e-01,-8.985122406320885e-01,9.373118883107320e-01,3.134405584463357e-02,2.596247381282710e+00,2.596827158310176e+00,3.754640888087640e-01,True,True,unmasked,True,0.0138
0.0139,0.0139,0.0139,1,8.978076486758282e-01,-8.978076486758282e-01,9.368770469575181e-01,3.156147652124079e-02,2.594635979243032e+00,2.595224210072539e+00,3.722390401415981e-01,True,True,unmasked,True,0.0139
0.0139,0.0139,0.0139,2,8.978076486758283e-01,-8.978076486758283e-01,9.368699516714809e-01,3.156502416425939e-02,2.594625944993290e+00,2.595213964485967e+00,3.722081457555942e-01,True,True,unmasked,True,0.0139
0.014,0.014,0.014,1,8.971034909736957e-01,-8.971034909736957e-01,9.364354389617776e-01,3.178228051911110e-02,2.593015621853798e+00,2.593612156711739e+00,3.689929698517533e-01,True,True,unmasked,True,0.014
0.014,0.014,0.014,2,8.971034909736958e-01,-8.971034909736958e-01,9.364281899235554e-01,3.178590503822224e-02,2.593005370165630e+00,2.593601687538546e+00,3.689614776158404e-01,True,True,unmasked,True,0.014
0.0141,0.0141,0.0141,1,8.963997673286076e-01,-8.963997673286076e-01,9.359940080034059e-01,3.200299599829678e-02,2.591396128682571e+00,2.592001023059260e+00,3.657561166406272e-01,True,True,unmasked,True,0.0141
0.0141,0.0141,0.0141,2,8.963997673286078e-01,-8.963997673286078e-01,9.359866030148126e-01,3.200669849259359e-02,2.591385656447274e+00,2.591990327057561e+00,3.657240195333792e-01,True,True,unmasked,True,0.0141
0.0142,0.0142,0.0142,1,8.956964775435391e-01,-8.956964775435391e-01,9.355527540456703e-01,3.222362297716479e-02,2.589777499398768e+00,2.590390808728553e+00,3.625284165820878e-01,True,True,unmasked,True,0.0142
0.0142,0.0142,0.0142,2,8.956964775435392e-01,-8.956964775435392e-01,9.355451908931178e-01,3.222740455344072e-02,2.589766803485855e+00,2.590379882632773e+00,3.624957075543004e-01,True,True,unmasked,True,0.0142
0.0143,0.0143,0.0143,1,8.949936214215235e-01,-8.949936214215235e-01,9.351116770518401e-01,3.244416147407991e-02,2.588159733671892e+00,2.588781513333188e+00,3.593098066330890e-01,True,True,unmasked,True,0.0143
0.0143,0.0143,0.0143,2,8.949936214215235e-01,-8.949936214215235e-01,9.351039535063470e-01,3.244802324682649e-02,2.588148810929106e+00,2.588770353854056e+00,3.592764786079481e-01,True,True,unmasked,True,0.0143
0.0144,0.0144,0.0144,1,8.942911987656530e-01,-8.942911987656530e-01,9.346707769851902e-01,3.266461150740479e-02,2.586542831171534e+00,2.587173136486855e+00,3.561002246152322e-01,True,True,unmasked,True,0.0144
0.0144,0.0144,0.0144,2,8.942911987656529e-01,-8.942911987656529e-01,9.346628908023809e-01,3.266855459880959e-02,2.586531678424850e+00,2.587161740311395e+00,3.560662704884576e-01,True,True,unmasked,True,0.0144
0.0145,0.0145,0.0145,1,8.935892093790784e-01,-8.935892093790784e-01,9.342300538090007e-01,3.288497309550001e-02,2.584926791567379e+00,2.585565677803366e+00,3.528996091968415e-01,True,True,unmasked,True,0.0145
0.0145,0.0145,0.0145,2,8.935892093790785e-01,-8.935892093790785e-01,9.342220027291118e-01,3.288899863544446e-02,2.584915405621008e+00,2.585554041594891e+00,3.528650218368442e-01,True,True,unmasked,True,0.0145
0.0146,0.0146,0.0146,1,8.928876530650077e-01,-8.928876530650077e-01,9.337895074865524e-01,3.310524625672391e-02,2.583311614529192e+00,2.583959136896647e+00,3.497078998755123e-01,True,True,unmasked,True,0.0146
0.0146,0.0146,0.0146,2,8.928876530650077e-01,-8.928876530650077e-01,9.337812892344378e-01,3.310935538278116e-02,2.583299992165593e+00,2.583947257294751e+00,3.496726721235484e-01,True,True,unmasked,True,0.0146
0.0147,0.0147,0.0147,1,8.921865296267094e-01,-8.921865296267094e-01,9.333491379811345e-01,3.332543100943280e-02,2.581697299726835e+00,2.582353513380752e+00,3.465250369611699e-01,True,True,unmasked,True,0.0147
0.0147,0.0147,0.0147,2,8.921865296267095e-01,-8.921865296267095e-01,9.333407502662687e-01,3.332962486686561e-02,2.581685437706715e+00,2.582341387001303e+00,3.464891616314935e-01,True,True,unmasked,True,0.0147
0.0148,0.0148,0.0148,1,8.914858388675090e-01,-8.914858388675090e-01,9.329089452560380e-01,3.354552737198079e-02,2.580083846830255e+00,2.580748806869851e+00,3.433509615595592e-01,True,True,unmasked,True,0.0148
0.0148,0.0148,0.0148,2,8.914858388675091e-01,-8.914858388675091e-01,9.329003857725212e-01,3.354980711373937e-02,2.580071741892579e+00,2.580736430304982e+00,3.433144314395704e-01,True,True,unmasked,True,0.0148
0.0149,0.0149,0.0149,1,8.907855805907913e-01,-8.907855805907913e-01,9.324689292745599e-01,3.376553536271990e-02,2.578471255509490e+00,2.579145016978237e+00,3.401856155561988e-01,True,True,unmasked,True,0.0149
0.0149,0.0149,0.0149,2,8.907855805907914e-01,-8.907855805907914e-01,9.324601957011203e-01,3.376990214943978e-02,2.578458904371483e+00,2.579132386796339e+00,3.401484234065926e-01,True,True,unmasked,True,0.0149
0.015,0.015,0.015,1,8.900857546000004e-01,-8.900857546000004e-01,9.320290900000004e-01,3.398545500000000e-02,2.576859525434665e+00,2.577542143320323e+00,3.370289416007495e-01,True,True,unmasked,True,0.015
0.015,0.015,0.015,2,8.900857546000005e-01,-8.900857546000005e-01,9.320201800000003e-01,3.398991000000001e-02,2.576846924791824e+00,2.577529256066038e+00,3.369910801556680e-01,True,True,unmasked,True,0.015
0.0151,0.0151,0.0151,1,8.893863606986350e-01,-8.893863606986350e-01,9.315894273956621e-01,3.420528630216879e-02,2.575248656275990e+00,2.575940185510634e+00,3.338808830918049e-01,True,True,unmasked,True,0.0151
0.0151,0.0151,0.0151,2,8.893863606986353e-01,-8.893863606986353e-01,9.315803386171027e-01,3.420983069144871e-02,2.575235802802086e+00,2.575927037704848e+00,3.338423450589857e-01,True,True,unmasked,True,0.0151
0.0152,0.0152,0.0152,1,8.886873986902575e-01,-8.886873986902575e-01,9.311499414248559e-01,3.442502928757189e-02,2.573638647703772e+00,2.574339143163829e+00,3.307413841621059e-01,True,True,unmasked,True,0.0152
0.0152,0.0152,0.0152,2,8.886873986902573e-01,-8.886873986902573e-01,9.311406715003792e-01,3.442966424981046e-02,2.573625538050854e+00,2.574325731303662e+00,3.307021622230206e-01,True,True,unmasked,True,0.0152
0.0153,0.0153,0.0153,1,8.879888683784851e-01,-8.879888683784851e-01,9.307106320508947e-01,3.464468397455280e-02,2.572029499388401e+00,2.572739015894677e+00,3.276103896640995e-01,True,True,unmasked,True,0.0153
0.0153,0.0153,0.0153,2,8.879888683784852e-01,-8.879888683784852e-01,9.307011785977888e-01,3.464941070110558e-02,2.572016130186808e+00,2.572725336453479e+00,3.275704764741090e-01,True,True,unmasked,True,0.0153
0.0154,0.0154,0.0154,1,8.872907695669944e-01,-8.872907695669944e-01,9.302714992370938e-01,3.486425038145277e-02,2.570421211000354e+00,2.571139803318069e+00,3.244878451559101e-01,True,True,unmasked,True,0.0154
0.0154,0.0154,0.0154,2,8.872907695669944e-01,-8.872907695669944e-01,9.302618598572994e-01,3.486907007135003e-02,2.570407578858716e+00,2.571125852745408e+00,3.244472333444042e-01,True,True,unmasked,True,0.0154
0.0155,0.0155,0.0155,1,8.865931020595215e-01,-8.865931020595215e-01,9.298325429467776e-01,3.508372852661110e-02,2.568813782210205e+00,2.569541505049020e+00,3.213736968876728e-01,True,True,unmasked,True,0.0155
0.0155,0.0155,0.0155,2,8.865931020595215e-01,-8.865931020595215e-01,9.298227152268885e-01,3.508864238655554e-02,2.568799883715451e+00,2.569527279770681e+00,3.213323790582125e-01,True,True,unmasked,True,0.0155
0.0156,0.0156,0.0156,1,8.858958656598604e-01,-8.858958656598604e-01,9.293937631432709e-01,3.530311842836480e-02,2.567207212688610e+00,2.567944120702664e+00,3.182678917881890e-01,True,True,unmasked,True,0.0156
0.0156,0.0156,0.0156,2,8.858958656598607e-01,-8.858958656598607e-01,9.293837446545410e-01,3.530812767272959e-02,2.567193044405974e+00,2.567929617120634e+00,3.182258605186543e-01,True,True,unmasked,True,0.0156
0.0157,0.0157,0.0157,1,8.851990601718609e-01,-8.851990601718609e-01,9.289551597899026e-01,3.552242010504880e-02,2.565601502106309e+00,2.566347649894245e+00,3.151703774519514e-01,True,True,unmasked,True,0.0157
0.0157,0.0157,0.0157,2,8.851990601718609e-01,-8.851990601718609e-01,9.289449480882492e-01,3.552752595587537e-02,2.565587060579336e+00,2.566332864386712e+00,3.151276252946791e-01,True,True,unmasked,True,0.0157
0.0158,0.0158,0.0158,1,8.845026853994346e-01,-8.845026853994346e-01,9.285167328500076e-01,3.574163357499589e-02,2.563996650134139e+00,2.564752092239142e+00,3.120811021265039e-01,True,True,unmasked,True,0.0158
0.0158,0.0158,0.0158,2,8.845026853994348e-01,-8.845026853994348e-01,9.285063254760159e-01,3.574683726199179e-02,2.563981931884693e+00,2.564737021160481e+00,3.120376216084302e-01,True,True,unmasked,True,0.0158
0.0159,0.0159,0.0159,1,8.838067411465509e-01,-8.838067411465509e-01,9.280784822869254e-01,3.596075885653677e-02,2.562392656443027e+00,2.563157447352846e+00,3.090000147000965e-01,True,True,unmasked,True,0.0159
0.0159,0.0159,0.0159,2,8.838067411465507e-01,-8.838067411465507e-01,9.280678767658518e-01,3.596606161707358e-02,2.562377657971289e+00,2.563142087033618e+00,3.089557983228927e-01,True,True,unmasked,True,0.0159
0.016,0.016,0.016,1,8.831112272172370e-01,-8.831112272172370e-01,9.276404080639999e-01,3.617979596800000e-02,2.560789520703985e+00,2.561563714850973e+00,3.059270646896642e-01,True,True,unmasked,True,0.016
0.016,0.016,0.016,2,8.831112272172369e-01,-8.831112272172369e-01,9.276296019057775e-01,3.618519904711109e-02,2.560774238488470e+00,2.561548061597912e+00,3.058821049298821e-01,True,True,unmasked,True,0.016
0.0161,0.0161,0.0161,1,8.824161434155775e-01,-8.824161434155775e-01,9.272025101445756e-01,3.639874492771189e-02,2.559187242588107e+00,2.559970894349248e+00,3.028622022290942e-01,True,True,unmasked,True,0.0161
0.0161,0.0161,0.0161,2,8.824161434155773e-01,-8.824161434155773e-01,9.271915008438186e-01,3.640424957809046e-02,2.559171673085665e+00,2.559954944445260e+00,3.028164915383006e-01,True,True,unmasked,True,0.0161
0.0162,0.0162,0.0162,1,8.817214895457178e-01,-8.817214895457178e-01,9.267647884920062e-01,3.661760575399679e-02,2.557585821766589e+00,2.558378985463531e+00,2.998053780578162e-01,True,True,unmasked,True,0.0162
0.0162,0.0162,0.0162,2,8.817214895457178e-01,-8.817214895457178e-01,9.267535735280128e-01,3.662321323599357e-02,2.557569961412408e+00,2.558362735167679e+00,2.997589088627315e-01,True,True,unmasked,True,0.0162
0.0163,0.0163,0.0163,1,8.810272654118595e-01,-8.810272654118595e-01,9.263272430696468e-01,3.683637846517680e-02,2.555985257910705e+00,2.556787987809792e+00,2.967565435096314e-01,True,True,unmasked,True,0.0163
0.0163,0.0163,0.0163,2,8.810272654118594e-01,-8.810272654118594e-01,9.263158199064041e-01,3.684209004679806e-02,2.555969103118322e+00,2.556771433357290e+00,2.967093082122609e-01,True,True,unmasked,True,0.0163
0.0164,0.0164,0.0164,1,8.803334708182622e-01,-8.803334708182622e-01,9.258898738408559e-01,3.705506307957190e-02,2.554385550691818e+00,2.555197901004119e+00,2.937156505018346e-01,True,True,unmasked,True,0.0164
0.0164,0.0164,0.0164,2,8.803334708182620e-01,-8.803334708182620e-01,9.258782399270461e-01,3.706088003647717e-02,2.554369097853124e+00,2.555181038606331e+00,2.936676414796134e-01,True,True,unmasked,True,0.0164
0.0165,0.0165,0.0165,1,8.796401055692460e-01,-8.796401055692460e-01,9.254526807690000e-01,3.727365961550000e-02,2.552786699781386e+00,2.553608724662729e+00,2.906826515246196e-01,True,True,unmasked,True,0.0165
0.0165,0.0165,0.0165,2,8.796401055692459e-01,-8.796401055692459e-01,9.254408335380002e-01,3.727958323100002e-02,2.552769945266630e+00,2.553591550507154e+00,2.906338611305400e-01,True,True,unmasked,True,0.0165
0.0166,0.0166,0.0166,1,8.789471694691882e-01,-8.789471694691882e-01,9.250156638174467e-01,3.749216809127680e-02,2.551188704850953e+00,2.552020458401953e+00,2.876574996307076e-01,True,True,unmasked,True,0.0166
0.0166,0.0166,0.0166,2,8.789471694691883e-01,-8.789471694691883e-01,9.250036006873371e-01,3.749819965633139e-02,2.551171645008748e+00,2.552002968652221e+00,2.876079201934527e-01,True,True,unmasked,True,0.0166
0.0167,0.0167,0.0167,1,8.782546623225240e-01,-8.782546623225240e-01,9.245788229495677e-01,3.771058852521589e-02,2.549591565572147e+00,2.550433101838242e+00,2.846401484252363e-01,True,True,unmasked,True,0.0167
0.0167,0.0167,0.0167,2,8.782546623225240e-01,-8.782546623225240e-01,9.245665413231354e-01,3.771672933843181e-02,2.549574196729479e+00,2.550415292634104e+00,2.845897722493171e-01,True,True,unmasked,True,0.0167
0.0168,0.0168,0.0168,1,8.775625839337482e-01,-8.775625839337482e-01,9.241421581287420e-01,3.792892093562880e-02,2.547995281616692e+00,2.548846654588169e+00,2.816305520559140e-01,True,True,unmasked,True,0.0168
0.0168,0.0168,0.0168,2,8.775625839337483e-01,-8.775625839337483e-01,9.241296553934840e-01,3.793517230325760e-02,2.547977600078924e+00,2.548828522045496e+00,2.815793714217986e-01,True,True,unmasked,True,0.0168
0.0169,0.0169,0.0169,1,8.768709341074125e-01,-8.768709341074125e-01,9.237056693183503e-01,3.814716534082480e-02,2.546399852656396e+00,2.547261116268427e+00,2.786286652033656e-01,True,True,unmasked,True,0.0169
0.0169,0.0169,0.0169,2,8.768709341074126e-01,-8.768709341074126e-01,9.236929428464780e-01,3.815352857676070e-02,2.546381854707272e+00,2.547242656479192e+00,2.785766723676100e-01,True,True,unmasked,True,0.0169
0.017,0.017,0.017,1,8.761797126481276e-01,-8.761797126481276e-01,9.232693564817775e-01,3.836532175911111e-02,2.544805278363153e+00,2.545676486495824e+00,2.756344430717401e-01,True,True,unmasked,True,0.017
0.017,0.017,0.017,2,8.761797126481278e-01,-8.761797126481278e-01,9.232564036302215e-01,3.837179818488890e-02,2.544786960264811e+00,2.545657695528106e+00,2.755816302671220e-01,True,True,unmasked,True,0.017
0.0171,0.0171,0.0171,1,8.754889193605626e-01,-8.754889193605626e-01,9.228332195824143e-01,3.858339020879278e-02,2.543211558408951e+00,2.544092764887295e+00,2.726478413795312e-01,True,True,unmasked,True,0.0171
0.0171,0.0171,0.0171,2,8.754889193605625e-01,-8.754889193605625e-01,9.228200376928286e-01,3.858998115358556e-02,2.543192916401921e+00,2.544073638785261e+00,2.725942008151762e-01,True,True,unmasked,True,0.0171
0.0172,0.0172,0.0172,1,8.747985540494445e-01,-8.747985540494445e-01,9.223972585836545e-01,3.880137070817280e-02,2.541618692465864e+00,2.542509951059889e+00,2.696688163506007e-01,True,True,unmasked,True,0.0172
0.0172,0.0172,0.0172,2,8.747985540494442e-01,-8.747985540494442e-01,9.223838449824199e-01,3.880807750879002e-02,2.541599722769078e+00,2.542490485843793e+00,2.696143402121113e-01,True,True,unmasked,True,0.0172
0.0173,0.0173,0.0173,1,8.741086165195586e-01,-8.741086165195586e-01,9.219614734488960e-01,3.901926327555190e-02,2.540026680206053e+00,2.540928044630777e+00,2.666973247054192e-01,True,True,unmasked,True,0.0173
0.0173,0.0173,0.0173,2,8.741086165195585e-01,-8.741086165195585e-01,9.219478254471254e-01,3.902608727643715e-02,2.540007379016850e+00,2.540908236296950e+00,2.666420051550061e-01,True,True,unmasked,True,0.0173
0.0174,0.0174,0.0174,1,8.734191065757479e-01,-8.734191065757479e-01,9.215258641415414e-01,3.923706792922878e-02,2.538435521301768e+00,2.539347045217248e+00,2.637333236525112e-01,True,True,unmasked,True,0.0174
0.0174,0.0174,0.0174,2,8.734191065757481e-01,-8.734191065757481e-01,9.215119790350836e-01,3.924401048245757e-02,2.538415884795901e+00,2.539326889738093e+00,2.636771528291180e-01,True,True,unmasked,True,0.0174
0.0175,0.0175,0.0175,1,8.727300240229166e-01,-8.727300240229166e-01,9.210904306249995e-01,3.945478468749999e-02,2.536845215425354e+00,2.537766952436718e+00,2.607767708801001e-01,True,True,unmasked,True,0.0175
0.0175,0.0175,0.0175,2,8.727300240229167e-01,-8.727300240229167e-01,9.210763056944440e-01,3.946184715277779e-02,2.536825239756995e+00,2.537746445760699e+00,2.607197408995286e-01,True,True,unmasked,True,0.0175
0.0176,0.0176,0.0176,1,8.720413686660237e-01,-8.720413686660237e-01,9.206551728626809e-01,3.967241356865995e-02,2.535255762249236e+00,2.536187765906716e+00,2.578276245479164e-01,True,True,unmasked,True,0.0176
0.0176,0.0176,0.0176,2,8.720413686660233e-01,-8.720413686660233e-01,9.206408053733610e-01,3.967959731331985e-02,2.535235443550982e+00,2.536166903958351e+00,2.577697275029552e-01,True,True,unmasked,True,0.0176
0.0177,0.0177,0.0177,1,8.713531403100854e-01,-8.713531403100854e-01,9.202200908179984e-01,3.988995459100079e-02,2.533667161445923e+00,2.534609485244883e+00,2.548858432792190e-01,True,True,unmasked,True,0.0177
0.0177,0.0177,0.0177,2,8.713531403100855e-01,-8.713531403100855e-01,9.202054780199969e-01,3.989726099000158e-02,2.533646495828806e+00,2.534588263924741e+00,2.548270712397698e-01,True,True,unmasked,True,0.0177
0.0178,0.0178,0.0178,1,8.706653387601820e-01,-8.706653387601820e-01,9.197851844543748e-01,4.010740777281280e-02,2.532079412688030e+00,2.533032110068999e+00,2.519513861530145e-01,True,True,unmasked,True,0.0178
0.0178,0.0178,0.0178,2,8.706653387601822e-01,-8.706653387601822e-01,9.197703235825267e-01,4.011483820873672e-02,2.532058396241514e+00,2.533010525253686e+00,2.518917311662096e-01,True,True,unmasked,True,0.0178
0.0179,0.0179,0.0179,1,8.699779638214454e-01,-8.699779638214454e-01,9.193504537352313e-01,4.032477313238388e-02,2.530492515648241e+00,2.531455639996944e+00,2.490242126963800e-01,True,True,unmasked,True,0.0179
0.0179,0.0179,0.0179,2,8.699779638214455e-01,-8.699779638214455e-01,9.193353420091304e-01,4.033232899543447e-02,2.530471144440238e+00,2.531433687539101e+00,2.489636667867158e-01,True,True,unmasked,True,0.0179
0.018,0.018,0.018,1,8.692910152990722e-01,-8.692910152990722e-01,9.189158986240005e-01,4.054205068800002e-02,2.528906469999347e+00,2.529880074646738e+00,2.461042828770540e-01,True,True,unmasked,True,0.018
0.018,0.018,0.018,2,8.692910152990722e-01,-8.692910152990722e-01,9.189005332480005e-01,4.054973337600001e-02,2.528884740076217e+00,2.529857750375029e+00,2.460428380465044e-01,True,True,unmasked,True,0.018
0.0181,0.0181,0.0181,1,8.686044929983097e-01,-8.686044929983097e-01,9.184815190841099e-01,4.075924045794478e-02,2.527321275414206e+00,2.528305413636497e+00,2.431915570960860e-01,True,True,unmasked,True,0.0181
0.0181,0.0181,0.0181,2,8.686044929983094e-01,-8.686044929983094e-01,9.184658972473313e-01,4.076705137633403e-02,2.527299182800765e+00,2.528282713355605e+00,2.431292053242299e-01,True,True,unmasked,True,0.0181
0.0182,0.0182,0.0182,1,8.679183967244702e-01,-8.679183967244702e-01,9.180473150789994e-01,4.097634246049987e-02,2.525736931565785e+00,2.526731656584477e+00,2.402859961807524e-01,True,True,unmasked,True,0.0182
0.0182,0.0182,0.0182,2,8.679183967244702e-01,-8.679183967244702e-01,9.180314339553333e-01,4.098428302233313e-02,2.525714472265311e+00,2.526708576075096e+00,2.402227294248955e-01,True,True,unmasked,True,0.0182
0.0183,0.0183,0.0183,1,8.672327262829215e-01,-8.672327262829215e-01,9.176132865721103e-01,4.119335671394480e-02,2.524153438127129e+00,2.525158803109047e+00,2.373875613775492e-01,True,True,unmasked,True,0.0183
0.0183,0.0183,0.0183,2,8.672327262829214e-01,-8.672327262829214e-01,9.175971433202208e-01,4.120142833988960e-02,2.524130608121366e+00,2.525135338127870e+00,2.373233715728398e-01,True,True,unmasked,True,0.0183
0.0184,0.0184,0.0184,1,8.665474814790877e-01,-8.665474814790877e-01,9.171794335268861e-01,4.141028323655679e-02,2.522570794771369e+00,2.523586852828687e+00,2.344962143453644e-01,True,True,unmasked,True,0.0184
0.0184,0.0184,0.0184,2,8.665474814790878e-01,-8.665474814790878e-01,9.171630252902171e-01,4.141848735489136e-02,2.522547590020537e+00,2.523562999108406e+00,2.344310934049215e-01,True,True,unmasked,True,0.0184
0.0185,0.0185,0.0185,1,8.658626621184539e-01,-8.658626621184539e-01,9.167457559067775e-01,4.162712204661111e-02,2.520989001171730e+00,2.522015805362008e+00,2.316119171488188e-01,True,True,unmasked,True,0.0185
0.0185,0.0185,0.0185,2,8.658626621184541e-01,-8.658626621184541e-01,9.167290798135556e-01,4.163546009322223e-02,2.520965417614528e+00,2.521991558611301e+00,2.315458569638441e-01,True,True,unmasked,True,0.0185
0.0186,0.0186,0.0186,1,8.651782680065623e-01,-8.651782680065623e-01,9.163122536752383e-01,4.184387316238079e-02,2.519408057001522e+00,2.520445660327736e+00,2.287346322517180e-01,True,True,unmasked,True,0.0186
0.0186,0.0186,0.0186,2,8.651782680065623e-01,-8.651782680065623e-01,9.162953068384770e-01,4.185234658076160e-02,2.519384090555135e+00,2.520421016231259e+00,2.286676246916176e-01,True,True,unmasked,True,0.0186
