p,scenario,trial,seed,n_transmissions,sifted_bits,qber,reference_qber,difference_from_reference
0.07,single,48,2477014006,1000,509,0.043222003929273084,0.04666666666666666,-0.003444662737393578
0.07,single,49,97710999,1000,471,0.050955414012738856,0.04666666666666666,0.004288747346072194
0.07,single,50,208161499,1000,513,0.06627680311890838,0.04666666666666666,0.019610136452241717
0.08,single,1,3540642299,1000,502,0.035856573705179286,0.05333333333333329,-0.017476759628154002
0.08,single,2,414871644,1000,487,0.03490759753593429,0.05333333333333329,-0.018425735797399
0.08,single,3,3692590382,1000,522,0.04597701149425287,0.05333333333333329,-0.007356321839080415
0.08,single,4,2322575512,1000,514,0.06031128404669261,0.05333333333333329,0.00697795071335932
0.08,single,5,2647994074,1000,480,0.04791666666666667,0.05333333333333329,-0.005416666666666618
0.08,single,6,3022061958,1000,496,0.056451612903225805,0.05333333333333329,0.0031182795698925167
0.08,single,7,768550187,1000,492,0.06504065040650407,0.05333333333333329,0.011707317073170784
0.08,single,8,4119101361,1000,526,0.07034220532319392,0.05333333333333329,0.017008871989860633
0.08,single,9,2729916386,1000,490,0.053061224489795916,0.05333333333333329,-0.00027210884353737197
0.08,single,10,1307982386,1000,470,0.04468085106382979,0.05333333333333329,-0.008652482269503499
0.08,single,11,923340942,1000,478,0.043933054393305436,0.05333333333333329,-0.009400278940027852
0.08,single,12,4089241824,1000,475,0.05473684210526316,0.05333333333333329,0.001403508771929872
0.08,single,13,1682263656,1000,497,0.06841046277665996,0.05333333333333329,0.015077129443326676
0.08,single,14,57163321,1000,518,0.032818532818532815,0.05333333333333329,-0.020514800514800473
0.08,single,15,3601434176,1000,509,0.0412573673870334,0.05333333333333329,-0.012075965946299887
0.08,single,16,997581878,1000,490,0.04897959183673469,0.05333333333333329,-0.004353741496598597
0.08,single,17,1316672669,1000,498,0.05823293172690763,0.05333333333333329,0.004899598393574345
0.08,single,18,340888157,1000,518,0.055984555984555984,0.05333333333333329,0.0026512226512226955
0.08,single,19,2948305961,1000,515,0.05631067961165048,0.05333333333333329,0.0029773462783171945
0.08,single,20,1554699514,1000,490,0.044897959183673466,0.05333333333333329,-0.008435374149659822
0.08,single,21,3085009489,1000,485,0.0577319587628866,0.05333333333333329,0.004398625429553313
0.08,single,22,7981340,1000,521,0.04990403071017274,0.05333333333333329,-0.003429302623160546
0.08,single,23,296642250,1000,470,0.06595744680851064,0.05333333333333329,0.012624113475177348
0.08,single,24,2162452749,1000,512,0.04296875,0.05333333333333329,-0.010364583333333288
0.08,single,25,4058197970,1000,469,0.03837953091684435,0.05333333333333329,-0.014953802416488936
0.08,single,26,3697205192,1000,484,0.05785123966942149,0.05333333333333329,0.004517906336088201
0.08,single,27,1893341397,1000,528,0.06060606060606061,0.05333333333333329,0.0072727272727273196
0.08,single,28,2793990442,1000,500,0.038,0.05333333333333329,-0.015333333333333289
0.08,single,29,2616115235,1000,484,0.05165289256198347,0.05333333333333329,-0.0016804407713498157
0.08,single,30,3153504207,1000,500,0.058,0.05333333333333329,0.004666666666666715
0.08,single,31,1133754986,1000,521,0.046065259117082535,0.05333333333333329,-0.007268074216250753
0.08,single,32,3599614890,1000,501,0.03792415169660679,0.05333333333333329,-0.015409181636726499
0.08,single,33,2891763155,1000,497,0.0482897384305835,0.05333333333333329,-0.00504359490274979
0.08,single,34,559547506,1000,500,0.044,0.05333333333333329,-0.00933333333333329
0.08,single,35,442093674,1000,496,0.05443548387096774,0.05333333333333329,0.001102150537634454
0.08,single,36,1240327474,1000,490,0.09183673469387756,0.05333333333333329,0.03850340136054427
0.08,single,37,750677421,1000,497,0.04225352112676056,0.05333333333333329,-0.011079812206572726
0.08,single,38,261391200,1000,520,0.05961538461538462,0.05333333333333329,0.0062820512820513305
0.08,single,39,2598787596,1000,502,0.06772908366533864,0.05333333333333329,0.014395750332005353
0.08,single,40,354197199,1000,519,0.07129094412331406,0.05333333333333329,0.017957610789980774
0.08,single,41,2311330662,1000,508,0.0610236220472441,0.05333333333333329,0.007690288713910809
0.08,single,42,1250944215,1000,479,0.04384133611691023,0.05333333333333329,-0.009491997216423055
0.08,single,43,1331759592,1000,490,0.04693877551020408,0.05333333333333329,-0.006394557823129206
0.08,single,44,1978839942,1000,491,0.06720977596741344,0.05333333333333329,0.013876442634080152
0.08,single,45,2431408123,1000,522,0.05747126436781609,0.05333333333333329,0.004137931034482803
0.08,single,46,1139884115,1000,505,0.05742574257425743,0.05333333333333329,0.00409240924092414
0.08,single,47,3374445831,1000,513,0.05847953216374269,0.05333333333333329,0.005146198830409399
0.08,single,48,1557955167,1000,500,0.056,0.05333333333333329,0.002666666666666713
0.08,single,49,3695134177,1000,532,0.04887218045112782,0.05333333333333329,-0.004461152882205471
0.08,single,50,640139411,1000,496,0.05443548387096774,0.05333333333333329,0.001102150537634454
0.09,single,1,1941512633,1000,491,0.06313645621181263,0.06000000000000001,0.003136456211812619
0.09,single,2,1673556877,1000,508,0.07480314960629922,0.06000000000000001,0.014803149606299207
0.09,single,3,80447641,1000,483,0.07246376811594203,0.06000000000000001,0.01246376811594202
0.09,single,4,2152406530,1000,470,0.04893617021276596,0.06000000000000001,-0.011063829787234053
0.09,single,5,2976638326,1000,495,0.06060606060606061,0.06000000000000001,0.0006060606060605961
0.09,single,6,808582610,1000,493,0.05273833671399594,0.06000000000000001,-0.007261663286004069
0.09,single,7,1000498984,1000,509,0.060903732809430254,0.06000000000000001,0.0009037328094302424
0.09,single,8,1019791458,1000,490,0.04897959183673469,0.06000000000000001,-0.01102040816326532
0.09,single,9,2372923970,1000,479,0.06889352818371608,0.06000000000000001,0.008893528183716068
0.09,single,10,3327143595,1000,520,0.06923076923076923,0.06000000000000001,0.009230769230769223
0.09,single,11,811235141,1000,501,0.05788423153692615,0.06000000000000001,-0.002115768463073861
0.09,single,12,685547104,1000,520,0.051923076923076926,0.06000000000000001,-0.008076923076923086
0.09,single,13,2980940917,1000,521,0.04798464491362764,0.06000000000000001,-0.012015355086372373
0.09,single,14,1530480382,1000,494,0.04251012145748988,0.06000000000000001,-0.017489878542510134
0.09,single,15,213383724,1000,492,0.06910569105691057,0.06000000000000001,0.009105691056910559
0.09,single,16,2745317461,1000,529,0.062381852551984876,0.06000000000000001,0.0023818525519848643
0.09,single,17,2213844251,1000,495,0.048484848484848485,0.06000000000000001,-0.011515151515151527
0.09,single,18,790005578,1000,512,0.05078125,0.06000000000000001,-0.009218750000000012
0.09,single,19,1596777045,1000,506,0.05928853754940711,0.06000000000000001,-0.0007114624505928993
0.09,single,20,3486676993,1000,513,0.056530214424951264,0.06000000000000001,-0.0034697855750487477
0.09,single,21,1753202848,1000,495,0.05656565656565657,0.06000000000000001,-0.0034343434343434426
0.09,single,22,266196679,1000,493,0.0486815415821501,0.06000000000000001,-0.011318458417849911
0.09,single,23,2015644983,1000,514,0.07198443579766536,0.06000000000000001,0.011984435797665352
0.09,single,24,165212036,1000,506,0.05731225296442688,0.06000000000000001,-0.002687747035573132
0.09,single,25,2094027474,1000,529,0.052930056710775046,0.06000000000000001,-0.0070699432892249656
0.09,single,26,2220297440,1000,524,0.04961832061068702,0.06000000000000001,-0.01038167938931299
0.09,single,27,3071859492,1000,498,0.06224899598393574,0.06000000000000001,0.002248995983935728
0.09,single,28,1481158388,1000,514,0.058365758754863814,0.06000000000000001,-0.0016342412451361976
0.09,single,29,334606898,1000,540,0.044444444444444446,0.06000000000000001,-0.015555555555555566
0.09,single,30,3012860028,1000,515,0.05242718446601942,0.06000000000000001,-0.0075728155339805925
0.09,single,31,3745996206,1000,494,0.08097165991902834,0.06000000000000001,0.02097165991902833
0.09,single,32,2696341316,1000,488,0.05122950819672131,0.06000000000000001,-0.008770491803278699
0.09,single,33,2109316768,1000,503,0.07952286282306163,0.06000000000000001,0.01952286282306162
0.09,single,34,1585071501,1000,479,0.06263048016701461,0.06000000000000001,0.002630480167014601
0.09,single,35,3395808048,1000,485,0.08041237113402062,0.06000000000000001,0.020412371134020613
0.09,single,36,1449354637,1000,513,0.04873294346978557,0.06000000000000001,-0.01126705653021444
0.09,single,37,3001398095,1000,509,0.05108055009823183,0.06000000000000001,-0.008919449901768184
0.09,single,38,2423949060,1000,502,0.05976095617529881,0.06000000000000001,-0.00023904382470120444
0.09,single,39,365478724,1000,492,0.046747967479674794,0.06000000000000001,-0.013252032520325217
0.09,single,40,2427043936,1000,502,0.049800796812749,0.06000000000000001,-0.01019920318725101
0.09,single,41,3874191775,1000,515,0.05631067961165048,0.06000000000000001,-0.003689320388349529
0.09,single,42,4267030234,1000,492,0.06300813008130081,0.06000000000000001,0.003008130081300797
0.09,single,43,3932789339,1000,469,0.04051172707889126,0.06000000000000001,-0.019488272921108753
0.09,single,44,3309620276,1000,498,0.06827309236947791,0.06000000000000001,0.008273092369477902
0.09,single,45,2627496056,1000,497,0.06841046277665996,0.06000000000000001,0.008410462776659952
0.09,single,46,1952110825,1000,491,0.06313645621181263,0.06000000000000001,0.003136456211812619
0.09,single,47,90095978,1000,498,0.05220883534136546,0.06000000000000001,-0.007791164658634553
0.09,single,48,1285374919,1000,473,0.052854122621564484,0.06000000000000001,-0.007145877378435528
0.09,single,49,3602790026,1000,525,0.07809523809523809,0.06000000000000001,0.01809523809523808
0.09,single,50,481453722,1000,486,0.0720164609053498,0.06000000000000001,0.012016460905349788
0.1,single,1,2325920242,1000,497,0.06639839034205232,0.06666666666666665,-0.00026827632461433326
0.1,single,2,186157679,1000,511,0.0410958904109589,0.06666666666666665,-0.02557077625570775
0.1,single,3,2978070340,1000,519,0.08285163776493257,0.06666666666666665,0.016184971098265916
0.1,single,4,4159398485,1000,477,0.07547169811320754,0.06666666666666665,0.008805031446540892
0.1,single,5,440708882,1000,505,0.053465346534653464,0.06666666666666665,-0.013201320132013188
0.1,single,6,3277400977,1000,497,0.07645875251509054,0.06666666666666665,0.009792085848423893
0.1,single,7,3657026994,1000,464,0.07543103448275862,0.06666666666666665,0.008764367816091967
0.1,single,8,2021809500,1000,526,0.06844106463878327,0.06666666666666665,0.0017743979721166203
0.1,single,9,1912107291,1000,513,0.06432748538011696,0.06666666666666665,-0.0023391812865496964
0.1,single,10,1786305274,1000,503,0.07952286282306163,0.06666666666666665,0.01285619615639498
0.1,single,11,1393009774,1000,496,0.07258064516129033,0.06666666666666665,0.005913978494623676
0.1,single,12,1165953836,1000,525,0.06095238095238095,0.06666666666666665,-0.0057142857142856995
0.1,single,13,1537865593,1000,464,0.08405172413793104,0.06666666666666665,0.017385057471264384
0.1,single,14,2879867626,1000,515,0.07572815533980583,0.06666666666666665,0.009061488673139176
0.1,single,15,2724049264,1000,511,0.060665362035225046,0.06666666666666665,-0.006001304631441606
0.1,single,16,1792063715,1000,540,0.08148148148148149,0.06666666666666665,0.014814814814814836
0.1,single,17,2678573368,1000,493,0.08519269776876268,0.06666666666666665,0.018526031102096024
0.1,single,18,3823815918,1000,493,0.07302231237322515,0.06666666666666665,0.006355645706558499
0.1,single,19,26031575,1000,508,0.06496062992125984,0.06666666666666665,-0.0017060367454068137
0.1,single,20,674070151,1000,507,0.0611439842209073,0.06666666666666665,-0.005522682445759354
0.1,single,21,382738326,1000,492,0.056910569105691054,0.06666666666666665,-0.009756097560975598
0.1,single,22,1156649072,1000,511,0.07045009784735812,0.06666666666666665,0.0037834311806914656
0.1,single,23,1664723874,1000,514,0.07392996108949416,0.06666666666666665,0.007263294422827513
0.1,single,24,2775399268,1000,443,0.08803611738148984,0.06666666666666665,0.021369450714823185
0.1,single,25,114070335,1000,514,0.058365758754863814,0.06666666666666665,-0.008300907911802838
0.1,single,26,3287573796,1000,491,0.07739307535641547,0.06666666666666665,0.01072640868974882
0.1,single,27,4212055576,1000,492,0.08333333333333333,0.06666666666666665,0.016666666666666677
0.1,single,28,878789483,1000,494,0.0931174089068826,0.06666666666666665,0.026450742240215944
0.1,single,29,751699395,1000,519,0.08285163776493257,0.06666666666666665,0.016184971098265916
0.1,single,30,4220588954,1000,498,0.060240963855421686,0.06666666666666665,-0.0064257028112449655
0.1,single,31,1836834048,1000,507,0.05719921104536489,0.06666666666666665,-0.00946745562130176
0.1,single,32,744264586,1000,500,0.072,0.06666666666666665,0.005333333333333343
0.1,single,33,4256502625,1000,498,0.08032128514056225,0.06666666666666665,0.013654618473895597
0.1,single,34,789234381,1000,518,0.07915057915057915,0.06666666666666665,0.012483912483912493
0.1,single,35,296751803,1000,508,0.051181102362204724,0.06666666666666665,-0.015485564304461928
0.1,single,36,2532221504,1000,501,0.0499001996007984,0.06666666666666665,-0.01676646706586825
0.1,single,37,2288758332,1000,502,0.043824701195219126,0.06666666666666665,-0.022841965471447526
0.1,single,38,3055428093,1000,497,0.07243460764587525,0.06666666666666665,0.005767940979208602
0.1,single,39,171625001,1000,498,0.06626506024096386,0.06666666666666665,-0.00040160642570279126
0.1,single,40,486577887,1000,486,0.07818930041152264,0.06666666666666665,0.011522633744855987
0.1,single,41,3017392354,1000,499,0.08817635270541083,0.06666666666666665,0.021509686038744175
0.1,single,42,3715861973,1000,527,0.06641366223908918,0.06666666666666665,-0.00025300442757747454
0.1,single,43,3693266260,1000,517,0.05222437137330754,0.06666666666666665,-0.014442295293359109
0.1,single,44,914915568,1000,526,0.045627376425855515,0.06666666666666665,-0.021039290240811137
0.1,single,45,2053776618,1000,510,0.08235294117647059,0.06666666666666665,0.015686274509803935
0.1,single,46,1671410599,1000,506,0.0691699604743083,0.06666666666666665,0.0025032938076416517
0.1,single,47,1881965335,1000,498,0.08433734939759036,0.06666666666666665,0.017670682730923704
0.1,single,48,2206266535,1000,517,0.08704061895551257,0.06666666666666665,0.02037395228884592
0.1,single,49,1806144183,1000,501,0.0658682634730539,0.06666666666666665,-0.0007984031936127539
0.1,single,50,3603815148,1000,473,0.0613107822410148,0.06666666666666665,-0.005355884425651852
0.01,dual,1,193135606,1000,514,0.011673151750972763,0.011599999999999938,7.315175097282432e-05
0.01,dual,2,501010146,1000,503,0.007952286282306162,0.011599999999999938,-0.0036477137176937763
0.01,dual,3,4259303182,1000,508,0.00984251968503937,0.011599999999999938,-0.0017574803149605685
0.01,dual,4,1124744476,1000,503,0.015904572564612324,0.011599999999999938,0.004304572564612386
0.01,dual,5,1826933376,1000,487,0.01026694045174538,0.011599999999999938,-0.001333059548254559
0.01,dual,6,2770843062,1000,508,0.015748031496062992,0.011599999999999938,0.004148031496063053
0.01,dual,7,4258477137,1000,523,0.009560229445506692,0.011599999999999938,-0.0020397705544932462
0.01,dual,8,498560212,1000,502,0.01195219123505976,0.011599999999999938,0.00035219123505982226
0.01,dual,9,1082926852,1000,483,0.010351966873706004,0.011599999999999938,-0.0012480331262939345
0.01,dual,10,2124437933,1000,560,0.008928571428571428,0.011599999999999938,-0.0026714285714285104
0.01,dual,11,4223563219,1000,481,0.010395010395010396,0.011599999999999938,-0.001204989604989543
0.01,dual,12,1553264383,1000,487,0.014373716632443531,0.011599999999999938,0.002773716632443593
0.01,dual,13,2946272326,1000,519,0.007707129094412331,0.011599999999999938,-0.003892870905587607
0.01,dual,14,1250931011,1000,492,0.012195121951219513,0.011599999999999938,0.0005951219512195741
0.01,dual,15,372244041,1000,493,0.014198782961460446,0.011599999999999938,0.0025987829614605076
0.01,dual,16,2246153675,1000,521,0.015355086372360844,0.011599999999999938,0.0037550863723609055
0.01,dual,17,778880817,1000,521,0.009596928982725527,0.011599999999999938,-0.0020030710172744114
0.01,dual,18,4213748816,1000,495,0.00808080808080808,0.011599999999999938,-0.0035191919191918577
0.01,dual,19,476317651,1000,521,0.0019193857965451055,0.011599999999999938,-0.009680614203454833
0.01,dual,20,2428361596,1000,521,0.011516314779270634,0.011599999999999938,-8.368522072930464e-05
0.01,dual,21,2834593937,1000,506,0.01383399209486166,0.011599999999999938,0.0022339920948617215
0.01,dual,22,2271464273,1000,482,0.008298755186721992,0.011599999999999938,-0.0033012448132779468
0.01,dual,23,691852739,1000,525,0.011428571428571429,0.011599999999999938,-0.00017142857142850992
0.01,dual,24,3566812483,1000,495,0.010101010101010102,0.011599999999999938,-0.0014989898989898366
0.01,dual,25,1765140806,1000,517,0.02127659574468085,0.011599999999999938,0.009676595744680912
0.01,dual,26,4049391541,1000,479,0.016701461377870562,0.011599999999999938,0.0051014613778706235
0.01,dual,27,3969439970,1000,513,0.017543859649122806,0.011599999999999938,0.0059438596491228676
0.01,dual,28,3381768627,1000,540,0.018518518518518517,0.011599999999999938,0.006918518518518579
0.01,dual,29,1806012013,1000,491,0.012219959266802444,0.011599999999999938,0.0006199592668025052
0.01,dual,30,236655208,1000,495,0.020202020202020204,0.011599999999999938,0.008602020202020265
0.01,dual,31,678988804,1000,498,0.008032128514056224,0.011599999999999938,-0.0035678714859437143
0.01,dual,32,2136511690,1000,507,0.015779092702169626,0.011599999999999938,0.0041790927021696875
0.01,dual,33,2988634976,1000,482,0.01037344398340249,0.011599999999999938,-0.0012265560165974493
0.01,dual,34,490467252,1000,533,0.01876172607879925,0.011599999999999938,0.007161726078799313
0.01,dual,35,475321548,1000,484,0.010330578512396695,0.011599999999999938,-0.001269421487603244
0.01,dual,36,591306613,1000,489,0.014314928425357873,0.011599999999999938,0.0027149284253579348
0.01,dual,37,4293936293,1000,499,0.012024048096192385,0.011599999999999938,0.00042404809619244616
0.01,dual,38,433678982,1000,490,0.022448979591836733,0.011599999999999938,0.010848979591836795
0.01,dual,39,254434849,1000,524,0.01717557251908397,0.011599999999999938,0.005575572519084032
0.01,dual,40,3764122116,1000,491,0.008146639511201629,0.011599999999999938,-0.00345336048879831
0.01,dual,41,3775341834,1000,513,0.01949317738791423,0.011599999999999938,0.00789317738791429
0.01,dual,42,2295161790,1000,499,0.02004008016032064,0.011599999999999938,0.008440080160320702
0.01,dual,43,1340675953,1000,522,0.017241379310344827,0.011599999999999938,0.005641379310344889
0.01,dual,44,4228800679,1000,462,0.008658008658008658,0.011599999999999938,-0.0029419913419912805
0.01,dual,45,710981592,1000,496,0.010080645161290322,0.011599999999999938,-0.0015193548387096162
0.01,dual,46,511236393,1000,489,0.0081799591002045,0.011599999999999938,-0.0034200408997954387
0.01,dual,47,1292947281,1000,497,0.006036217303822937,0.011599999999999938,-0.005563782696177001
0.01,dual,48,2402102091,1000,505,0.007920792079207921,0.011599999999999938,-0.0036792079207920176
0.01,dual,49,1836930133,1000,500,0.01,0.011599999999999938,-0.0015999999999999383
0.01,dual,50,3577390046,1000,506,0.009881422924901186,0.011599999999999938,-0.0017185770750987525
0.02,dual,1,1678078846,1000,492,0.01016260162601626,0.02306666666666668,-0.01290406504065042
0.02,dual,2,2699585592,1000,506,0.017786561264822136,0.02306666666666668,-0.005280105401844544
0.02,dual,3,2724668770,1000,508,0.01968503937007874,0.02306666666666668,-0.00338162729658794
0.02,dual,4,573465843,1000,482,0.012448132780082987,0.02306666666666668,-0.010618533886583693
0.02,dual,5,212079497,1000,499,0.03006012024048096,0.02306666666666668,0.006993453573814281
0.02,dual,6,984074616,1000,487,0.01642710472279261,0.02306666666666668,-0.006639561943874071
0.02,dual,7,1307642389,1000,498,0.018072289156626505,0.02306666666666668,-0.0049943775100401745
0.02,dual,8,687939736,1000,477,0.016771488469601678,0.02306666666666668,-0.006295178197065002
0.02,dual,9,3127913085,1000,494,0.022267206477732792,0.02306666666666668,-0.0007994601889338877
0.02,dual,10,1439181775,1000,517,0.019342359767891684,0.02306666666666668,-0.0037243068987749955
0.02,dual,11,1798552244,1000,518,0.017374517374517374,0.02306666666666668,-0.005692149292149305
0.02,dual,12,1507260406,1000,488,0.02663934426229508,0.02306666666666668,0.0035726775956284006
0.02,dual,13,2794955178,1000,495,0.022222222222222223,0.02306666666666668,-0.0008444444444444567
0.02,dual,14,3739302040,1000,483,0.024844720496894408,0.02306666666666668,0.0017780538302277285
0.02,dual,15,3968829750,1000,464,0.03017241379310345,0.02306666666666668,0.00710574712643677
0.02,dual,16,2134518514,1000,511,0.019569471624266144,0.02306666666666668,-0.003497195042400536
0.02,dual,17,4070250135,1000,513,0.021442495126705652,0.02306666666666668,-0.001624171539961028
0.02,dual,18,1792418781,1000,491,0.03054989816700611,0.02306666666666668,0.0074832315003394295
0.02,dual,19,4046517163,1000,522,0.032567049808429116,0.02306666666666668,0.009500383141762436
0.02,dual,20,1598216252,1000,505,0.011881188118811881,0.02306666666666668,-0.011185478547854798
0.02,dual,21,3206958810,1000,499,0.02404809619238477,0.02306666666666668,0.0009814295257180895
0.02,dual,22,3307576552,1000,490,0.018367346938775512,0.02306666666666668,-0.004699319727891168
0.02,dual,23,1585347749,1000,479,0.020876826722338204,0.02306666666666668,-0.0021898399443284755
0.02,dual,24,2260050727,1000,506,0.03162055335968379,0.02306666666666668,0.008553886693017113
0.02,dual,25,2419873596,1000,488,0.010245901639344262,0.02306666666666668,-0.012820765027322418
0.02,dual,26,863734220,1000,511,0.011741682974559686,0.02306666666666668,-0.011324983692106994
0.02,dual,27,3827926869,1000,467,0.023554603854389723,0.02306666666666668,0.00048793718772304276
0.02,dual,28,3652179294,1000,501,0.021956087824351298,0.02306666666666668,-0.0011105788423153816
0.02,dual,29,969127440,1000,501,0.017964071856287425,0.02306666666666668,-0.005102594810379255
0.02,dual,30,3647319730,1000,469,0.017057569296375266,0.02306666666666668,-0.0060090973702914136
0.02,dual,31,893809274,1000,492,0.028455284552845527,0.02306666666666668,0.005388617886178847
0.02,dual,32,1601919165,1000,502,0.035856573705179286,0.02306666666666668,0.012789907038512606
0.02,dual,33,1377616162,1000,497,0.018108651911468814,0.02306666666666668,-0.004958014755197866
0.02,dual,34,1680802441,1000,477,0.012578616352201259,0.02306666666666668,-0.010488050314465421
0.02,dual,35,2193515198,1000,471,0.014861995753715499,0.02306666666666668,-0.00820467091295118
0.02,dual,36,1623434126,1000,518,0.02702702702702703,0.02306666666666668,0.003960360360360349
0.02,dual,37,3786880264,1000,507,0.023668639053254437,0.02306666666666668,0.0006019723865877576
0.02,dual,38,264082084,1000,470,0.02127659574468085,0.02306666666666668,-0.0017900709219858292
0.02,dual,39,380730066,1000,506,0.025691699604743084,0.02306666666666668,0.002625032938076404
0.02,dual,40,3689737370,1000,499,0.03406813627254509,0.02306666666666668,0.01100146960587841
0.02,dual,41,4225990119,1000,503,0.017892644135188866,0.02306666666666668,-0.0051740225314778135
0.02,dual,42,3351218162,1000,510,0.03137254901960784,0.02306666666666668,0.008305882352941163
0.02,dual,43,209685797,1000,503,0.03578528827037773,0.02306666666666668,0.012718621603711053
0.02,dual,44,509568193,1000,519,0.02119460500963391,0.02306666666666668,-0.0018720616570327697
0.02,dual,45,3486980125,1000,502,0.037848605577689244,0.02306666666666668,0.014781938911022564
0.02,dual,46,3450119066,1000,499,0.03006012024048096,0.02306666666666668,0.006993453573814281
0.02,dual,47,3826440177,1000,491,0.018329938900203666,0.02306666666666668,-0.004736727766463014
0.02,dual,48,1337460783,1000,494,0.018218623481781375,0.02306666666666668,-0.004848043184885305
0.02,dual,49,1095342441,1000,473,0.016913319238900635,0.02306666666666668,-0.006153347427766045
0.02,dual,50,912337101,1000,489,0.03680981595092025,0.02306666666666668,0.013743149284253568
0.03,dual,1,2972968347,1000,485,0.032989690721649485,0.03440000000000006,-0.0014103092783505772
0.03,dual,2,70538039,1000,498,0.03413654618473896,0.03440000000000006,-0.00026345381526110545
0.03,dual,3,153128507,1000,496,0.02620967741935484,0.03440000000000006,-0.008190322580645223
0.03,dual,4,1086631961,1000,481,0.035343035343035345,0.03440000000000006,0.0009430353430352825
0.03,dual,5,2127126728,1000,501,0.03792415169660679,0.03440000000000006,0.003524151696606727
0.03,dual,6,3036023326,1000,500,0.052,0.03440000000000006,0.017599999999999935
0.03,dual,7,424258847,1000,520,0.023076923076923078,0.03440000000000006,-0.011323076923076984
0.03,dual,8,1763058670,1000,520,0.032692307692307694,0.03440000000000006,-0.0017076923076923683
0.03,dual,9,2843227524,1000,487,0.043121149897330596,0.03440000000000006,0.008721149897330534
0.03,dual,10,2308407659,1000,529,0.034026465028355386,0.03440000000000006,-0.0003735349716446762
0.03,dual,11,1440194007,1000,477,0.04612159329140461,0.03440000000000006,0.011721593291404549
0.03,dual,12,1871500230,1000,512,0.029296875,0.03440000000000006,-0.0051031250000000625
0.03,dual,13,2185740148,1000,495,0.028282828282828285,0.03440000000000006,-0.006117171717171778
0.03,dual,14,1873794779,1000,492,0.04065040650406504,0.03440000000000006,0.006250406504064977
0.03,dual,15,1310667788,1000,500,0.05,0.03440000000000006,0.01559999999999994
0.03,dual,16,2277050625,1000,501,0.021956087824351298,0.03440000000000006,-0.012443912175648764
0.03,dual,17,3187697102,1000,509,0.03929273084479371,0.03440000000000006,0.00489273084479365
0.03,dual,18,2353813507,1000,527,0.026565464895635674,0.03440000000000006,-0.007834535104364389
0.03,dual,19,1350102156,1000,503,0.03777335984095427,0.03440000000000006,0.0033733598409542084
0.03,dual,20,1799090509,1000,505,0.027722772277227723,0.03440000000000006,-0.006677227722772339
0.03,dual,21,2658285975,1000,496,0.04435483870967742,0.03440000000000006,0.009954838709677359
0.03,dual,22,2857615910,1000,505,0.027722772277227723,0.03440000000000006,-0.006677227722772339
0.03,dual,23,3677821387,1000,523,0.036328871892925434,0.03440000000000006,0.0019288718929253712
0.03,dual,24,1126142293,1000,495,0.046464646464646465,0.03440000000000006,0.012064646464646403
0.03,dual,25,3967969290,1000,524,0.04198473282442748,0.03440000000000006,0.007584732824427419
0.03,dual,26,3949638878,1000,497,0.03822937625754527,0.03440000000000006,0.0038293762575452098
0.03,dual,27,3134708650,1000,506,0.015810276679841896,0.03440000000000006,-0.018589723320158166
0.03,dual,28,2445774641,1000,498,0.028112449799196786,0.03440000000000006,-0.006287550200803276
0.03,dual,29,671714290,1000,479,0.037578288100208766,0.03440000000000006,0.0031782881002087038
0.03,dual,30,3404662626,1000,496,0.024193548387096774,0.03440000000000006,-0.010206451612903289
0.03,dual,31,2226046657,1000,501,0.033932135728542916,0.03440000000000006,-0.0004678642714571468
0.03,dual,32,367433237,1000,508,0.025590551181102362,0.03440000000000006,-0.0088094488188977
0.03,dual,33,2177073078,1000,505,0.03762376237623762,0.03440000000000006,0.00322376237623756
0.03,dual,34,1794320332,1000,492,0.032520325203252036,0.03440000000000006,-0.0018796747967480265
0.03,dual,35,3701770914,1000,505,0.027722772277227723,0.03440000000000006,-0.006677227722772339
0.03,dual,36,1299854484,1000,476,0.025210084033613446,0.03440000000000006,-0.009189915966386616
0.03,dual,37,3822482351,1000,508,0.02952755905511811,0.03440000000000006,-0.004872440944881953
0.03,dual,38,1716898915,1000,467,0.04068522483940043,0.03440000000000006,0.006285224839400368
0.03,dual,39,4072096371,1000,517,0.03288201160541586,0.03440000000000006,-0.0015179883945842035
0.03,dual,40,3330508669,1000,501,0.02594810379241517,0.03440000000000006,-0.008451896207584894
0.03,dual,41,4088392754,1000,521,0.05182341650671785,0.03440000000000006,0.01742341650671779
0.03,dual,42,454080305,1000,457,0.0350109409190372,0.03440000000000006,0.0006109409190371354
0.03,dual,43,4005132079,1000,541,0.022181146025878003,0.03440000000000006,-0.012218853974122059
0.03,dual,44,398462693,1000,479,0.04592901878914405,0.03440000000000006,0.011529018789143988
0.03,dual,45,1178509783,1000,505,0.03564356435643564,0.03440000000000006,0.001243564356435578
0.03,dual,46,2507699931,1000,511,0.03718199608610567,0.03440000000000006,0.0027819960861056106
0.03,dual,47,980073736,1000,504,0.025793650793650792,0.03440000000000006,-0.00860634920634927
0.03,dual,48,3648074127,1000,501,0.031936127744510975,0.03440000000000006,-0.002463872255489087
0.03,dual,49,1829677358,1000,475,0.031578947368421054,0.03440000000000006,-0.002821052631579009
0.03,dual,50,1979378582,1000,488,0.02459016393442623,0.03440000000000006,-0.009809836065573833
0.04,dual,1,20292418,1000,504,0.03571428571428571,0.045599999999999974,-0.009885714285714262
